payment_id,invoice_id,customer_id,amount,payment_method,payment_date,status,transaction_ref,processor_fee,net_amount
PAY-98739,INV-01235,291,135.58,credit_card,2024-03-14T21:15:05-04:00,pending,01efcb08-1382-46a5-a0f1-3e25ed2ea5a4,0.0,135.58
PAY-98740,INV-00660,464,41.55,ach,2024-03-06T18:57:21-05:00,completed,7d1eec9e-6265-4099-a400-5743c6a68c22,0.21,41.34
PAY-98741,INV-00990,493,886.34,check,2024-03-21T02:35:55-04:00,completed,TXN-GQHYUXHKVM,0.0,886.34
PAY-98742,INV-00755,054,45.83,wire,2024-03-03T08:25:47-05:00,completed,TXN-VRVUOMJLGP,0.05,45.78
PAY-98743,INV-01128,C264,133.9,credit_card,2024-03-23T13:20:35-04:00,completed,43c8bc2c-fded-4baa-9471-889cd3d09eb6,3.88,130.02
PAY-98744,INV-00491,091,46.17,wire,2024-03-29T21:03:46-04:00,completed,bfea5f85-e305-4816-bbbe-624c3583b4eb,0.05,46.12
PAY-98745,INV-01216,475,44.49,credit_card,2024-03-08T13:07:58-05:00,completed,TXN-BLNNASWKXM,1.29,43.2
PAY-98746,INV-00281,058,965.46,wire,2024-03-17T07:21:25-04:00,completed,TXN-XJQMFLICDL,0.97,964.49
PAY-98747,INV-00672,186,901.98,wire,2024-03-17T13:52:40-04:00,completed,2611706d-99f7-407e-884e-ebf5487dcc7c,0.9,901.08
PAY-98748,INV-00199,143,132.19,ach,2024-03-08T20:26:21-05:00,completed,TXN-WZSLZDNRTM,0.66,131.53
PAY-98749,INV-01086,065,42.35,check,2024-03-05T19:57:56-05:00,completed,fc896a40-87b9-4bd4-86f4-7bb9b286d448,0.0,42.35
PAY-98750,INV-00209,399,148.18,ach,2024-03-22T10:36:27-04:00,completed,89e5cc0f-5919-4260-89ee-fb5692b6f01d,0.74,147.44
PAY-98751,INV-00181,C011,46.02,check,2024-03-06T14:29:39-05:00,completed,TXN-DTPQRJJLXI,0.0,46.02
PAY-98752,INV-00065,453,158.09,wire,2024-03-24T07:11:06-04:00,completed,09a44796-f9e9-4e4f-9468-9a2efe875c66,0.16,157.93
PAY-98753,INV-01093,011,45.7,check,2024-03-09T10:28:58-05:00,completed,d44bbdf9-7ef0-44df-96fc-ad07be2b1054,0.0,45.7
PAY-98754,INV-00454,393,389.08,wire,2024-03-27T13:31:41-04:00,completed,TXN-BYFXHWBYGR,0.39,388.69
PAY-98755,INV-01233,C207,425.32,credit_card,2024-03-14T17:06:31-04:00,completed,TXN-LELYIDSQLE,12.33,412.99
PAY-98756,INV-01012,C446,42.93,check,2024-03-24T14:55:31-04:00,pending,43da0a30-7d67-4ba1-a884-4a1a61df2fae,0.0,42.93
PAY-98757,INV-00705,230,49.28,credit_card,2024-03-06T12:33:40-05:00,completed,fb66db16-a4f4-452d-9c5e-6216e0d20058,1.43,47.85
PAY-98758,INV-00530,482,44.69,credit_card,2024-03-04T22:02:29-05:00,completed,9d205d6e-23b7-4d15-a612-b616a2718342,1.3,43.39
PAY-98759,INV-01355,210,148.88,wire,2024-03-31T18:26:04-04:00,completed,TXN-BICKELIELW,0.15,148.73
PAY-98760,INV-00963,375,341.64,credit_card,2024-03-27T17:24:24-04:00,failed,TXN-PFMCLQIIWD,0.0,341.64
PAY-98761,INV-00613,244,50.9,ach,2024-03-27T11:58:22-04:00,completed,d35020c7-1022-450f-a01a-80f72a02c894,0.25,50.65
PAY-98762,INV-00167,328,41.5,wire,2024-03-04T04:56:23-05:00,completed,f41144db-b0e1-4668-83ff-1fefd2cf11bd,0.04,41.46
PAY-98763,INV-01041,069,816.67,check,2024-03-20T13:33:05-04:00,completed,TXN-SQNEGHDERK,0.0,816.67
PAY-98764,INV-00031,120,420.02,credit_card,2024-03-08T02:40:47-05:00,completed,be96956d-1d63-4d89-a9d5-f22cff457f0e,12.18,407.84
PAY-98765,INV-00204,168,146.67,credit_card,2024-03-10T11:08:23-04:00,completed,6eb415ae-6369-4941-8719-e2ba01b8a99d,4.25,142.42
PAY-98766,INV-01246,149,138.74,ach,2024-03-29T23:12:39-04:00,completed,46624be4-fdbc-4f69-be3d-68ea077b1003,0.69,138.05
PAY-98767,INV-00120,481,402.18,credit_card,2024-03-19T10:39:11-04:00,failed,b89e1e1f-c7ac-40a8-82ec-76d92f735de7,0.0,402.18
PAY-98768,INV-00375,366,133.51,ach,2024-03-02T04:35:12-05:00,completed,a9df281a-6e28-4e22-a7ba-001fd8281586,0.67,132.84
PAY-98769,INV-01084,423,370.53,credit_card,2024-03-17T14:50:43-04:00,completed,f31f4c29-962c-48ab-b392-db1bbe82f405,10.75,359.78
PAY-98770,INV-01074,026,127.38,check,2024-03-22T01:31:48-04:00,failed,7032e8f2-97d3-4449-9437-2542e362f9c9,0.0,127.38
PAY-98771,INV-00858,098,102.04,wire,2024-03-19T09:18:27-04:00,completed,99ea9381-9728-43c1-ad36-1cf9a26203d8,0.1,101.94
PAY-98772,INV-00516,299,40.13,check,2024-03-05T08:31:50-05:00,completed,554d8cb3-2066-44ff-a96c-14d697c48045,0.0,40.13
PAY-98773,INV-01377,199,146.66,ach,2024-03-15T19:55:35-04:00,completed,TXN-PIEWXAWMPK,0.73,145.93
PAY-98774,INV-00421,064,128.37,check,2024-03-04T03:55:14-05:00,completed,TXN-GYFMMMSFSZ,0.0,128.37
PAY-98775,INV-01031,C429,140.54,check,2024-03-29T22:23:11-04:00,completed,TXN-JZVQREVXJB,0.0,140.54
PAY-98776,INV-01089,314,965.71,check,2024-03-29T18:07:45-04:00,completed,9fc78ea5-ce46-4b57-be65-756aeadb46aa,0.0,965.71
PAY-98777,INV-00893,382,366.48,wire,2024-03-28T22:50:50-04:00,completed,TXN-PSWAGBAAKB,0.37,366.11
PAY-98778,INV-00344,388,382.07,ach,2024-03-28T16:31:41-04:00,completed,TXN-QXUMOSDRFE,1.91,380.16
PAY-98779,INV-00654,395,855.71,credit_card,2024-03-15T17:29:02-04:00,completed,160692f4-bb6f-41c7-85e8-d05a8f813f32,24.82,830.89
PAY-98780,INV-00839,065,43.79,credit_card,2024-03-20T16:49:58-04:00,completed,TXN-WSKEIHPKAH,1.27,42.52
PAY-98781,INV-00496,C452,196.07,check,2024-03-26T12:18:46-04:00,refunded,TXN-SJLJNZLAZF,0.0,196.07
PAY-98782,INV-00793,067,128.63,check,2024-03-08T07:07:36-05:00,completed,c06168fc-1eb9-4e8a-80a3-4946ad886ee9,0.0,128.63
PAY-98783,INV-00705,C230,46.1,ach,2024-03-22T14:13:27-04:00,completed,1ede37b3-71e4-460d-a1b0-47a418eb73cb,0.23,45.87
PAY-98784,INV-00050,231,246.47,ach,2024-03-26T15:41:17-04:00,completed,TXN-ISLESOLJVB,1.23,245.24
PAY-98785,INV-01316,273,49.19,wire,2024-03-14T12:08:15-04:00,pending,TXN-WLUANGKPIS,0.0,49.19
PAY-98786,INV-00139,189,444.36,wire,2024-03-09T02:08:50-05:00,completed,3eb2e730-e410-4fbf-bd9a-9028bd828a4d,0.44,443.92
PAY-98787,INV-00971,289,364.18,ach,2024-03-14T03:14:47-04:00,completed,ab2c9a89-d877-47b0-9328-ddbb77ae3303,1.82,362.36
PAY-98788,INV-01275,441,378.54,check,2024-03-04T20:12:46-05:00,completed,1af69425-42bf-412a-a485-ec7fa98c85fb,0.0,378.54
PAY-98789,INV-00322,062,124.98,wire,2024-03-06T03:24:53-05:00,completed,TXN-VNBRPTAOQT,0.12,124.86
PAY-98790,INV-00822,037,148.63,ach,2024-03-09T12:47:40-05:00,completed,6f0d5691-46fa-4bce-be75-657f25dd65ee,0.74,147.89
PAY-98791,INV-01352,068,45.67,check,2024-03-22T21:53:55-04:00,completed,1b6e3f30-ee7f-471a-88c4-c244aa01f5fb,0.0,45.67
PAY-98792,INV-00621,003,42.2,wire,2024-03-24T19:33:44-04:00,failed,6c40f0cc-b9a8-41fd-b4d2-f2c83c7d8ace,0.0,42.2
PAY-98793,INV-44795,CUST-317,3713.66,check,2024-03-29T22:32:55-04:00,completed,TXN-CRUWANGFHA,0.0,3713.66
PAY-98794,INV-01197,272,358.33,wire,2024-03-13T23:54:09-04:00,completed,7d45e79e-1dab-4116-991c-5351dec09d39,0.36,357.97
PAY-98795,INV-00062,209,130.82,wire,2024-03-10T12:48:30-04:00,completed,TXN-EMISXFNCCT,0.13,130.69
PAY-98796,INV-01396,401,255.77,credit_card,2024-03-20T03:28:53-04:00,completed,TXN-SDZLYULGGN,7.42,248.35
PAY-98797,INV-00912,304,45.73,credit_card,2024-03-22T11:26:15-04:00,completed,3bb2c9e6-15f4-4ba4-b7a6-1fb75fa5c3f2,1.33,44.4
PAY-98798,INV-01283,401,154.78,wire,2024-03-22T10:37:32-04:00,completed,8e149922-9f39-4488-98a6-024efc85805b,0.15,154.63
PAY-98799,INV-00381,274,44.41,wire,2024-03-05T04:39:17-05:00,completed,TXN-MXQJGEUKQK,0.04,44.37
PAY-98800,INV-00869,005,46.45,check,2024-03-02T06:17:51-05:00,completed,478b17eb-674b-4fc4-862e-639697acbe70,0.0,46.45
PAY-98801,INV-00789,251,51.78,credit_card,2024-03-21T13:27:31-04:00,completed,TXN-EBHWPCZHSP,1.5,50.28
PAY-98802,INV-00172,475,342.77,check,2024-03-13T17:28:59-04:00,refunded,00a0d9f6-9e72-44b5-be45-15a46d6473f6,0.0,342.77
PAY-98803,INV-01151,156,389.22,wire,2024-03-30T14:35:52-04:00,refunded,a1842f9e-4f24-4ab9-acef-3f89042b905c,0.0,389.22
PAY-98804,INV-01064,007,133.82,check,2024-03-26T06:51:57-04:00,refunded,b5215fc1-18fd-4a3f-a2a5-9d2a2343c45b,0.0,133.82
PAY-98805,INV-01380,393,42.53,wire,2024-03-23T07:36:30-04:00,completed,TXN-QXXOYZCHUL,0.04,42.49
PAY-98806,INV-00657,421,134.69,ach,2024-03-18T12:33:28-04:00,completed,eb3861fb-4e98-461f-93f4-a0b13fe8b8d1,0.67,134.02
PAY-98807,INV-00332,328,40.85,wire,2024-03-29T02:08:02-04:00,completed,a1dabac5-e4dd-40c0-906e-28d106e4e855,0.04,40.81
PAY-98808,INV-01122,124,46.99,ach,2024-03-23T21:07:37-04:00,completed,TXN-FBALTXZWKA,0.23,46.76
PAY-98809,INV-00597,088,150.3,credit_card,2024-03-11T11:43:02-04:00,completed,89cda46a-c127-46ea-807e-4521dda51d5a,4.36,145.94
PAY-98810,INV-00381,C274,43.02,check,2024-03-18T17:44:24-04:00,completed,b122bac1-321b-49cc-bed1-83ed369a089a,0.0,43.02
PAY-98811,INV-01336,C148,39.48,ach,2024-03-04T00:59:25-05:00,completed,TXN-FETKKXBGFS,0.2,39.28
PAY-98812,INV-01367,108,134.59,check,2024-03-13T23:28:50-04:00,completed,3b5e65bd-55e1-451f-974b-266e6ee4a69f,0.0,134.59
PAY-98813,INV-00522,067,146.69,check,2024-03-25T22:13:58-04:00,refunded,953209d4-6c23-4051-959f-7ccd8aeacc09,0.0,146.69
PAY-98814,INV-00068,461,430.26,ach,2024-03-31T06:00:54-04:00,pending,d480e254-4c58-42c9-be00-654c1bc8c421,0.0,430.26
PAY-98815,INV-00158,362,399.3,credit_card,2024-03-23T03:49:06-04:00,completed,02b04b46-31ae-4b41-9cb0-4a34da68b529,11.58,387.72
PAY-98816,INV-00651,398,110.04,credit_card,2024-03-08T06:41:32-05:00,completed,77842942-be73-42a2-92b6-53e7e31bb4b6,3.19,106.85
PAY-98817,INV-01212,244,50.75,ach,2024-03-21T15:33:46-04:00,completed,a4aa22c2-5e6f-44ed-8b24-96d77afaca57,0.25,50.5
PAY-98818,INV-01377,199,137.3,wire,2024-03-30T17:46:27-04:00,pending,TXN-WDHSDUFSJC,0.0,137.3
PAY-98819,INV-00567,186,217.38,check,2024-03-26T13:15:27-04:00,completed,TXN-SWNXCYVGXL,0.0,217.38
PAY-98820,INV-00634,482,50.14,credit_card,2024-03-18T09:07:35-04:00,completed,49e0dfe7-b9c3-4a93-9dc3-6dc60fc9cda5,1.45,48.69
PAY-98821,INV-01200,384,145.22,ach,2024-03-28T05:21:04-04:00,completed,53bf6219-5b38-4abd-8529-90fb367724c4,0.73,144.49
PAY-98822,INV-01027,C286,43.14,credit_card,2024-03-06T13:00:46-05:00,completed,c6721718-2c0f-454d-8d19-e7f271698dab,1.25,41.89
PAY-98823,INV-00205,C143,128.02,credit_card,2024-03-30T03:27:15-04:00,completed,TXN-QYYMKWEQOK,3.71,124.31
PAY-98824,INV-00941,283,143.39,check,2024-03-05T02:57:37-05:00,failed,25262c73-078d-4e68-942f-04556c3aa5b7,0.0,143.39
PAY-98825,INV-00088,253,127.62,wire,2024-03-08T04:42:10-05:00,completed,5dea7aa0-30bd-472f-9ecf-73e45f20ecf1,0.13,127.49
PAY-98826,INV-00927,223,141.84,check,2024-03-04T21:26:03-05:00,completed,51b8931d-0c42-4939-8c18-425055425acf,0.0,141.84
PAY-98827,INV-00925,320,49.49,wire,2024-03-14T15:08:43-04:00,completed,118de08e-4c4a-4f9b-a933-c0340373920a,0.05,49.44
PAY-98828,INV-00833,C072,381.43,wire,2024-03-29T22:59:46-04:00,completed,6e122c5d-db37-427a-b1f0-376496997aa2,0.38,381.05
PAY-98829,INV-00184,011,42.84,wire,2024-03-17T02:31:16-04:00,completed,6bca018d-470c-43a9-a52b-4a96d3bd2137,0.04,42.8
PAY-98830,INV-01074,026,122.67,wire,2024-03-11T03:27:26-04:00,completed,502462d9-0db4-4c17-94b3-a00045bb8d47,0.12,122.55
PAY-98831,INV-00445,052,51.16,credit_card,2024-03-03T19:56:00-05:00,pending,TXN-UOBCXKBOKT,0.0,51.16
PAY-98832,INV-01133,047,1029.3,check,2024-03-03T14:12:05-05:00,completed,ef9375c3-8e4b-4620-b1b5-457c838367f9,0.0,1029.3
PAY-98833,INV-00777,053,121.64,ach,2024-03-06T07:59:42-05:00,completed,04455ff1-8e05-40c5-af8d-9322228691f0,0.61,121.03
PAY-98834,INV-01258,250,46.66,wire,2024-03-29T15:46:31-04:00,pending,TXN-EITCRPXWEX,0.0,46.66
PAY-98835,INV-00223,077,139.13,check,2024-03-21T00:03:14-04:00,completed,TXN-JCWMCEMEGV,0.0,139.13
PAY-98836,INV-00214,278,139.48,ach,2024-03-19T00:18:26-04:00,completed,TXN-WZWJCLJXXF,0.7,138.78
PAY-98837,INV-00836,403,43.82,ach,2024-03-14T11:26:53-04:00,completed,da905789-eff1-417a-8531-8355ba89b15a,0.22,43.6
PAY-98838,INV-00921,095,194.8,check,2024-03-30T14:34:44-04:00,completed,TXN-FNQBTCLROV,0.0,194.8
PAY-98839,INV-01072,224,140.69,wire,2024-03-08T19:08:38-05:00,failed,TXN-TZEWIVVWBF,0.0,140.69
PAY-98840,INV-00540,155,318.75,credit_card,2024-03-16T09:27:58-04:00,completed,TXN-USVENJVNDW,9.24,309.51
PAY-98841,INV-00041,197,48.39,credit_card,2024-03-10T14:10:07-04:00,completed,TXN-LKQTTWJVFW,1.4,46.99
PAY-98842,INV-00290,330,43.16,ach,2024-03-11T07:57:24-04:00,completed,TXN-FBZJSESLTN,0.22,42.94
PAY-98843,INV-00086,343,124.15,credit_card,2024-03-19T02:01:52-04:00,completed,TXN-HNARGVECII,3.6,120.55
PAY-98844,INV-00207,464,193.34,credit_card,2024-03-29T02:39:51-04:00,completed,fa747f18-0986-4931-94c2-7872a8bcec9f,5.61,187.73
PAY-98845,INV-00167,C328,42.39,check,2024-03-05T01:17:29-05:00,completed,TXN-IDUKPJPEUH,0.0,42.39
PAY-98846,INV-00342,497,42.87,wire,2024-03-21T13:12:34-04:00,refunded,93ddc7a7-a04f-432c-b0b8-a54abb406dc9,0.0,42.87
PAY-98847,INV-00068,461,58.89,ach,2024-03-16T06:22:52-04:00,completed,b8020ccd-f288-48f9-8106-ae1d28457637,0.29,58.6
PAY-98848,INV-00461,C314,870.21,credit_card,2024-03-05T09:06:30-05:00,completed,TXN-VSVGUDKUAS,25.24,844.97
PAY-98849,INV-01301,062,131.2,credit_card,2024-03-22T00:28:02-04:00,completed,9d8befa0-7386-4a8f-b923-489804b74e52,3.8,127.4
PAY-98850,INV-00737,C485,49.1,wire,2024-03-21T11:00:05-04:00,completed,TXN-AELSSKUFED,0.05,49.05
PAY-98851,INV-00942,072,42.99,credit_card,2024-03-24T19:18:55-04:00,completed,ba4c7675-69fc-4fc9-b8cd-17b02fc220d5,1.25,41.74
PAY-98852,INV-01029,C148,42.48,credit_card,2024-03-05T14:37:16-05:00,completed,43044d7b-def0-43d9-a75d-3b983b36a3f2,1.23,41.25
PAY-98853,INV-00463,148,43.09,ach,2024-03-05T13:45:27-05:00,pending,f84f0777-7d36-4e66-9b21-f0a394567943,0.0,43.09
PAY-98854,INV-01107,369,43.03,ach,2024-03-31T04:43:55-04:00,completed,TXN-HATMRKFELE,0.22,42.81
PAY-98855,INV-01394,235,165.46,credit_card,2024-03-28T19:59:56-04:00,completed,14c6736a-4aa9-4ef4-b366-9a0f50668207,4.8,160.66
PAY-98856,INV-01040,373,45.33,ach,2024-03-17T08:20:06-04:00,pending,TXN-SRZNPOGXRO,0.0,45.33
PAY-98857,INV-00255,262,132.89,credit_card,2024-03-15T02:22:41-04:00,completed,TXN-FXHCDBVALU,3.85,129.04
PAY-98858,INV-00889,095,138.8,check,2024-03-15T15:10:35-04:00,completed,3d93231c-941f-4429-ae19-9bfdf1fcd1e1,0.0,138.8
PAY-98859,INV-01138,060,129.57,check,2024-03-29T15:37:20-04:00,failed,TXN-QFEEDYUFBE,0.0,129.57
PAY-98860,INV-01263,403,834.19,credit_card,2024-03-10T04:58:07-04:00,completed,579bdc89-68aa-4763-8820-e15543f6eb80,24.19,810.0
PAY-98861,INV-00764,428,41.68,wire,2024-03-28T09:29:38-04:00,completed,TXN-FMSJHHXFRI,0.04,41.64
PAY-98862,INV-00620,047,936.77,check,2024-03-12T22:43:25-04:00,completed,32d009cd-eea8-430d-af3d-6d558ff11ffc,0.0,936.77
PAY-98863,INV-01387,C209,373.86,credit_card,2024-03-02T14:50:52-05:00,completed,TXN-LMWVPACINM,10.84,363.02
PAY-98864,INV-00151,202,45.95,check,2024-03-02T15:56:20-05:00,completed,859ac764-0192-424d-89b3-b53f9afc7062,0.0,45.95
PAY-98865,INV-01359,364,39.11,wire,2024-03-15T03:29:33-04:00,completed,TXN-KCEMSEFNPV,0.04,39.07
PAY-98866,INV-01056,493,898.5,credit_card,2024-03-13T08:57:30-04:00,completed,c4905108-ecda-45d0-8527-e8ba6e41608e,26.06,872.44
PAY-98867,INV-00145,C225,1027.54,ach,2024-03-08T11:49:47-05:00,completed,TXN-QUKUYLULTJ,5.14,1022.4
PAY-98868,INV-01161,194,44.63,ach,2024-03-24T17:10:18-04:00,failed,TXN-SWHYAGMQFF,0.0,44.63
PAY-98869,INV-01395,C480,1086.29,credit_card,2024-03-13T19:02:43-04:00,completed,fd3ef57d-a2af-4468-8e79-98e824cbb692,31.5,1054.79
PAY-98870,INV-00552,039,41.14,check,2024-03-28T05:32:57-04:00,completed,TXN-NSDPEBKBSB,0.0,41.14
PAY-98871,INV-01327,361,887.67,credit_card,2024-03-25T05:59:05-04:00,completed,TXN-NGSYZRSTGF,25.74,861.93
PAY-98872,INV-00848,C365,921.25,check,2024-03-29T07:56:27-04:00,completed,TXN-FZMVRHJYFK,0.0,921.25
PAY-98873,INV-00613,C244,43.4,wire,2024-03-23T11:19:39-04:00,completed,0a006e43-606c-4c40-983e-1c2aeae0a646,0.04,43.36
PAY-98874,INV-01212,244,44.96,wire,2024-03-25T13:16:55-04:00,completed,f57a7d32-604a-4dff-b52d-9ff5f7afac53,0.04,44.92
PAY-98875,INV-00848,365,929.16,ach,2024-03-05T05:32:56-05:00,completed,TXN-QHVHZZHWYP,4.65,924.51
PAY-98876,INV-01068,181,152.07,check,2024-03-10T06:41:37-04:00,completed,5cec09c5-284b-42b9-9ee1-34878e15b52e,0.0,152.07
PAY-98877,INV-00464,412,395.89,wire,2024-03-04T02:46:22-05:00,completed,a3665bf4-c21d-4a17-901c-41f20cdc99a4,0.4,395.49
PAY-98878,INV-00316,141,1024.71,credit_card,2024-03-22T08:10:07-04:00,refunded,TXN-ROHLGEMFYD,0.0,1024.71
PAY-98879,INV-01255,119,130.26,ach,2024-03-04T01:15:12-05:00,completed,TXN-UAGDXYNZQM,0.65,129.61
PAY-98880,INV-00279,C480,317.99,check,2024-03-21T04:11:48-04:00,failed,e4f682e2-d8dd-4ef9-aa31-221a74778a10,0.0,317.99
PAY-98881,INV-00423,474,146.56,wire,2024-03-14T11:37:40-04:00,completed,TXN-AKFCHKHLYR,0.15,146.41
PAY-98882,INV-00353,369,363.72,ach,2024-03-03T11:25:28-05:00,completed,TXN-QZISKDXCMH,1.82,361.9
PAY-98883,INV-01265,058,1056.84,ach,2024-03-17T14:43:42-04:00,completed,af44f5b5-571a-49f5-ac98-cedb7bafb4d0,5.28,1051.56
PAY-98884,INV-00222,369,337.21,check,2024-03-30T16:36:40-04:00,completed,7bd4feb4-ff3d-46ff-979a-06546b27f67c,0.0,337.21
PAY-98885,INV-00699,133,414.62,credit_card,2024-03-08T18:09:13-05:00,pending,1276c805-6fa8-4559-88d5-84b73ae4743a,0.0,414.62
PAY-98886,INV-01112,393,396.06,credit_card,2024-03-06T19:35:19-05:00,completed,TXN-TTNUYPXZCG,11.49,384.57
PAY-98887,INV-01147,004,47.85,check,2024-03-12T13:47:18-04:00,completed,a998508a-4e29-4599-a009-ab93ed34e0e0,0.0,47.85
PAY-98888,INV-00456,423,395.89,check,2024-03-02T08:05:32-05:00,completed,84365c39-ee3a-4979-846e-c76096788906,0.0,395.89
PAY-98889,INV-00716,018,44.53,ach,2024-03-31T15:13:17-04:00,pending,TXN-PTUHHBAASN,0.0,44.53
PAY-98890,INV-00078,485,142.3,check,2024-03-21T01:35:00-04:00,completed,2d1d30cd-887b-4abe-9e28-340ccedfd3eb,0.0,142.3
PAY-98891,INV-00314,118,48.15,check,2024-03-17T21:01:52-04:00,completed,d087caba-e9d4-4264-a6c2-c09cbfd4aa6c,0.0,48.15
PAY-98892,INV-00123,480,57.53,credit_card,2024-03-12T08:07:02-04:00,completed,52dea196-2903-45b1-878a-471502aa90ea,1.67,55.86
PAY-98893,INV-01388,328,39.33,credit_card,2024-03-15T23:26:18-04:00,completed,1aa535d1-bea3-4e8a-bc8c-7cfea85ec3f3,1.14,38.19
PAY-98894,INV-00681,066,127.66,credit_card,2024-03-14T05:54:12-04:00,completed,b8e83c52-43e6-49fa-88b5-a4c355ad5482,3.7,123.96
PAY-98895,INV-00168,232,51.45,wire,2024-03-19T22:37:51-04:00,failed,TXN-WYWGGUYZVS,0.0,51.45
PAY-98896,INV-00943,114,135.61,wire,2024-03-17T08:39:59-04:00,completed,5ca24b64-1795-4475-bdc2-202a4ee4d0c1,0.14,135.47
PAY-98897,INV-00185,379,72.68,ach,2024-03-23T10:19:24-04:00,pending,42a3c9d9-111a-486e-bf40-8fb3cbecd4c3,0.0,72.68
PAY-98898,INV-00325,393,40.53,credit_card,2024-03-24T13:07:06-04:00,completed,9fc245bd-da90-4609-b794-cb4a467a5c42,1.18,39.35
PAY-98899,INV-00357,417,43.05,credit_card,2024-03-18T12:02:47-04:00,failed,TXN-XLBQRORIFZ,0.0,43.05
PAY-98900,INV-01009,141,52.25,ach,2024-03-26T08:29:31-04:00,completed,d09615ab-71e8-4d2e-bd79-a2d75c1882fc,0.26,51.99
PAY-98901,INV-01200,384,128.95,ach,2024-03-03T21:44:10-05:00,completed,052f15f7-fd0f-4402-bf7c-3a86ba20e0e8,0.64,128.31
PAY-98902,INV-01361,049,123.37,credit_card,2024-03-04T01:29:27-05:00,completed,TXN-XINLGQNZXQ,3.58,119.79
PAY-98903,INV-01034,023,457.49,check,2024-03-29T01:11:16-04:00,completed,0a61bec1-3e3e-45b7-8d92-0f869f4034a9,0.0,457.49
PAY-98904,INV-00185,379,107.72,check,2024-03-24T04:49:55-04:00,completed,TXN-ZQKSWIVNLI,0.0,107.72
PAY-98905,INV-00919,361,127.03,credit_card,2024-03-01T12:54:46-05:00,completed,f4bfd602-781e-48e0-ad82-923a8138a65b,3.68,123.35
PAY-98906,INV-00088,253,125.84,ach,2024-03-28T03:05:40-04:00,refunded,c48e3f73-2784-49f4-a9ae-a39c08c3f7e6,0.0,125.84
PAY-98907,INV-01393,C467,308.56,credit_card,2024-03-14T17:58:39-04:00,completed,77dbcec4-b76f-47a8-86df-86420ee3d9e7,8.95,299.61
PAY-98908,INV-00661,095,155.67,wire,2024-03-24T19:55:58-04:00,pending,d5dfb91a-039b-4531-b7d7-02351c3c9d79,0.0,155.67
PAY-98909,INV-01245,299,370.2,ach,2024-03-20T02:19:44-04:00,completed,54b9ce76-9abc-4e3a-a231-1964f16f0ff1,1.85,368.35
PAY-98910,INV-01352,068,40.03,credit_card,2024-03-26T17:00:29-04:00,completed,877d6c37-0a12-4d7d-b4fd-1ba159d08f9b,1.16,38.87
PAY-98911,INV-00717,393,134.29,ach,2024-03-16T08:47:59-04:00,completed,TXN-WIDUQBKSGP,0.67,133.62
PAY-98912,INV-00720,C161,412.15,wire,2024-03-02T05:26:37-05:00,completed,ffb539d2-2c3b-40b6-be36-65670a880ff1,0.41,411.74
PAY-98913,INV-00646,267,48.03,wire,2024-03-26T00:51:12-04:00,failed,c189dbdb-b093-4cbe-8905-813d37d30e0d,0.0,48.03
PAY-98914,INV-00536,120,42.8,check,2024-03-23T09:42:43-04:00,completed,5feb490b-525e-4d78-8199-56449d9496a4,0.0,42.8
PAY-98915,INV-00031,C120,402.61,ach,2024-03-22T00:46:53-04:00,completed,22602eb1-5b65-4c89-9a5c-ae3ff93ac982,2.01,400.6
PAY-98916,INV-01242,387,945.04,credit_card,2024-03-16T02:12:28-04:00,completed,TXN-JHAVNCJRRV,27.41,917.63
PAY-98917,INV-01209,249,41.61,credit_card,2024-03-31T07:24:43-04:00,completed,TXN-GIFNBPVCRM,1.21,40.4
PAY-98918,INV-00663,186,832.53,credit_card,2024-03-06T11:24:08-05:00,pending,TXN-BKHLSCMSLB,0.0,832.53
PAY-98919,INV-01174,115,913.42,credit_card,2024-03-18T23:54:38-04:00,failed,TXN-ZYCLPUMUTK,0.0,913.42
PAY-98920,INV-00592,353,886.49,credit_card,2024-03-27T08:45:30-04:00,completed,bee60287-b637-471f-8ff9-d7145b30a5a1,25.71,860.78
PAY-98921,INV-01296,C250,45.28,check,2024-03-14T12:11:40-04:00,completed,27afe91a-0cfa-48ca-b5c2-8549f154098e,0.0,45.28
PAY-98922,INV-01080,463,151.3,check,2024-03-06T05:16:36-05:00,completed,15d55cd0-3bd8-4494-9c83-ecaa0165bc6e,0.0,151.3
PAY-98923,INV-01254,419,46.04,wire,2024-03-15T21:08:23-04:00,completed,897848b5-a0e8-4e90-ae0e-68a5fe351ca8,0.05,45.99
PAY-98924,INV-00577,438,45.03,credit_card,2024-03-03T07:56:37-05:00,completed,87f3dabb-e0ac-4315-b88c-d5b8ad570127,1.31,43.72
PAY-98925,INV-00833,072,364.13,ach,2024-03-23T10:40:29-04:00,pending,TXN-FFJQVZNSTY,0.0,364.13
PAY-98926,INV-00549,C117,246.44,ach,2024-03-16T16:36:05-04:00,completed,b5fc6d0c-281c-445e-b451-9afb026d852c,1.23,245.21
PAY-98927,INV-00331,221,103.94,wire,2024-03-03T09:18:03-05:00,completed,TXN-QMDRERXYQQ,0.1,103.84
PAY-98928,INV-00708,137,401.75,credit_card,2024-03-04T21:17:24-05:00,completed,TXN-EWYNHKXCQF,11.65,390.1
PAY-98929,INV-00183,065,392.01,ach,2024-03-13T05:39:54-04:00,pending,42e8d710-671a-4522-9543-5421e18c6fb1,0.0,392.01
