invoice_id,customer_id,subscription_id,invoice_date,due_date,amount,currency,status,line_items_count,tax_amount,total_amount,period_start,period_end,created_at
INV-00396,315,SUB-0245,2024-03-01,2024-03-31,162.94,USD,disputed,2,6.44,169.38,2024-03-01,2024-03-31,2024-03-01
INV-00397,206,SUB-0373,2024-03-01,2024-03-31,135.25,USD,pending,4,2.66,137.91,2024-03-01,2024-03-31,2024-03-01
INV-00398,255,SUB-0445,2024-03-01,2024-03-31,0.0,USD,paid,4,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00399,188,SUB-0498,2024-03-01,2024-03-31,50.94,USD,paid,4,0.4,51.34,2024-03-01,2024-03-31,2024-03-01
INV-00400,495,SUB-0265,2024-03-01,2024-03-31,52.13,USD,paid,4,1.77,53.9,2024-03-01,2024-03-31,2024-03-01
INV-00401,497,SUB-0145,2024-03-01,2024-03-31,46.9,USD,paid,1,1.79,48.69,2024-03-01,2024-03-31,2024-03-01
INV-00402,240,SUB-0785,2024-03-01,2024-03-31,48.8,USD,pending,6,4.83,53.63,2024-03-01,2024-03-31,2024-03-01
INV-00403,235,SUB-0367,2024-03-01,2024-03-31,46.79,USD,paid,4,3.36,50.15,2024-03-01,2024-03-31,2024-03-01
INV-00404,363,SUB-0802,2024-03-01,2024-03-31,360.96,USD,paid,1,11.75,372.71,2024-03-01,2024-03-31,2024-03-01
INV-00405,466,SUB-0722,2024-03-01,2024-03-31,51.85,USD,paid,3,4.29,56.14,2024-03-01,2024-03-31,2024-03-01
INV-00406,065,SUB-0705,2024-03-01,2024-03-31,51.58,USD,paid,2,0.5,52.08,2024-03-01,2024-03-31,2024-03-01
INV-00407,423,SUB-0723,2024-03-01,2024-03-31,412.73,USD,pending,3,18.81,431.54,2024-03-01,2024-03-31,2024-03-01
INV-00408,331,SUB-0255,2024-03-01,2024-03-31,-437.83,USD,paid,7,0.0,-437.83,2024-03-01,2024-03-31,2024-03-01
INV-00409,425,SUB-0650,2024-03-01,2024-03-31,46.08,USD,paid,1,1.04,47.12,2024-03-01,2024-03-31,2024-03-01
INV-00410,299,SUB-0665,2024-03-01,2024-03-31,92.97,USD,overdue,3,2.22,95.19,2024-03-01,2024-03-31,2024-03-01
INV-00411,034,SUB-0518,2024-03-01,2024-03-31,44.9,USD,paid,7,2.45,47.35,2024-03-01,2024-03-31,2024-03-01
INV-00412,145,SUB-0495,2024-03-01,2024-03-31,419.59,USD,paid,1,34.97,454.56,2024-03-01,2024-03-31,2024-03-01
INV-00413,045,SUB-0001,2024-03-01,2024-03-31,89.42,USD,paid,1,0.69,90.11,2024-03-01,2024-03-31,2024-03-01
INV-00414,120,SUB-0806,2024-03-01,2024-03-31,414.63,USD,paid,4,29.33,443.96,2024-03-01,2024-03-31,2024-03-01
INV-00415,500,SUB-0401,2024-03-01,2024-03-31,385.28,USD,paid,5,2.44,387.72,2024-03-01,2024-03-31,2024-03-01
INV-00416,459,SUB-0153,2024-03-01,2024-03-31,44.85,USD,paid,6,1.86,46.71,2024-03-01,2024-03-31,2024-03-01
INV-00417,417,SUB-0611,2024-03-01,2024-03-31,158.14,USD,paid,6,1.18,159.32,2024-03-01,2024-03-31,2024-03-01
INV-00418,283,SUB-0126,2024-03-01,2024-03-31,158.02,USD,paid,2,7.83,165.85,2024-03-01,2024-03-31,2024-03-01
INV-00419,425,SUB-0650,2024-03-01,2024-03-31,46.08,USD,void,1,1.66,47.74,2024-03-01,2024-03-31,2024-03-01
INV-00420,484,SUB-0064,2024-03-01,2024-03-31,49.08,USD,paid,5,0.01,49.09,2024-03-01,2024-03-31,2024-03-01
INV-00421,064,SUB-0759,2024-03-01,2024-03-31,146.85,USD,paid,1,7.84,154.69,2024-03-01,2024-03-31,2024-03-01
INV-00422,335,SUB-0122,2024-03-01,2024-03-31,149.59,USD,paid,3,1.97,151.56,2024-03-01,2024-03-31,2024-03-01
INV-00423,474,SUB-0383,2024-03-01,2024-03-31,150.46,USD,paid,6,7.63,158.09,2024-03-01,2024-03-31,2024-03-01
INV-00424,267,SUB-0351,2024-03-01,2024-03-31,48.84,USD,paid,1,0.55,49.39,2024-03-01,2024-03-31,2024-03-01
INV-00425,232,SUB-0231,2024-03-01,2024-03-31,990.59,USD,paid,4,62.24,1052.83,2024-03-01,2024-03-31,2024-03-01
INV-00426,136,SUB-0744,2024-03-01,2024-03-31,367.67,USD,paid,6,10.33,378.0,2024-03-01,2024-03-31,2024-03-01
INV-00427,050,SUB-0588,2024-03-01,2024-03-31,0.0,USD,disputed,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00428,419,SUB-0589,2024-03-01,2024-03-31,47.25,USD,pending,3,0.81,48.06,2024-03-01,2024-03-31,2024-03-01
INV-00429,259,SUB-0717,2024-03-01,2024-03-31,46.79,USD,paid,7,1.34,48.13,2024-03-01,2024-03-31,2024-03-01
INV-00430,348,SUB-0666,2024-03-01,2024-03-31,1003.4,USD,paid,3,53.91,1057.31,2024-03-01,2024-03-31,2024-03-01
INV-00431,399,SUB-0484,2024-03-01,2024-03-31,140.39,USD,paid,4,1.03,141.42,2024-03-01,2024-03-31,2024-03-01
INV-00432,232,SUB-0073,2024-03-01,2024-03-31,53.4,USD,paid,7,5.12,58.52,2024-03-01,2024-03-31,2024-03-01
INV-00433,088,SUB-0411,2024-03-01,2024-03-31,0.0,USD,paid,7,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00434,291,SUB-0266,2024-03-01,2024-03-31,428.93,USD,paid,2,15.65,444.58,2024-03-01,2024-03-31,2024-03-01
INV-00435,045,SUB-0001,2024-03-01,2024-03-31,89.42,USD,paid,5,2.54,91.96,2024-03-01,2024-03-31,2024-03-01
INV-00436,464,SUB-0421,2024-03-01,2024-03-31,0.0,USD,paid,6,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00437,184,SUB-0201,2024-03-01,2024-03-31,136.51,USD,overdue,1,0.85,137.36,2024-03-01,2024-03-31,2024-03-01
INV-00438,139,SUB-0111,2024-03-01,2024-03-31,0.0,USD,pending,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00439,048,SUB-0010,2024-03-01,2024-03-31,935.33,USD,paid,1,39.25,974.58,2024-03-01,2024-03-31,2024-03-01
INV-00440,151,SUB-0442,2024-03-01,2024-03-31,385.28,USD,pending,6,1.61,386.89,2024-03-01,2024-03-31,2024-03-01
INV-00441,047,SUB-0581,2024-03-01,2024-03-31,1044.81,USD,paid,7,47.24,1092.05,2024-03-01,2024-03-31,2024-03-01
INV-00442,044,SUB-0753,2024-03-01,2024-03-31,0.0,US Dollars,paid,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00443,158,SUB-0368,2024-03-01,2024-03-31,0.0,USD,paid,3,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00444,342,SUB-0191,2024-03-01,2024-03-31,1010.29,USD,paid,4,2.38,1012.67,2024-03-01,2024-03-31,2024-03-01
INV-00445,052,SUB-0258,2024-03-01,2024-03-31,51.71,USD,pending,1,4.32,56.03,2024-03-01,2024-03-31,2024-03-01
INV-00446,117,SUB-0148,2024-03-01,2024-03-31,0.0,USD,paid,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00447,232,SUB-0612,2024-03-01,2024-03-31,148.8,USD,pending,6,6.77,155.57,2024-03-01,2024-03-31,2024-03-01
INV-00448,475,SUB-0763,2024-03-01,2024-03-31,394.75,USD,paid,2,15.51,410.26,2024-03-01,2024-03-31,2024-03-01
INV-00449,156,SUB-0526,2024-03-01,2024-03-31,53.2,USD,paid,2,4.88,58.08,2024-03-01,2024-03-31,2024-03-01
INV-00450,257,SUB-0017,2024-03-01,2024-03-31,51.09,USD,pending,4,0.34,51.43,2024-03-01,2024-03-31,2024-03-01
INV-00451,098,SUB-0543,2024-03-01,2024-03-31,46.99,USD,pending,3,2.03,49.02,2024-03-01,2024-03-31,2024-03-01
INV-00452,273,SUB-0789,2024-03-01,2024-03-31,50.77,USD,overdue,2,0.92,51.69,2024-03-01,2024-03-31,2024-03-01
INV-00453,013,SUB-0454,2024-03-01,2024-03-31,982.15,USD,pending,5,97.08,1079.23,2024-03-01,2024-03-31,2024-03-01
INV-00454,393,SUB-0476,2024-03-01,2024-03-31,419.62,USD,paid,1,2.19,421.81,2024-03-01,2024-03-31,2024-03-01
INV-00455,453,SUB-0067,2024-03-01,2024-03-31,159.74,USD,paid,1,4.33,164.07,2024-03-01,2024-03-31,2024-03-01
INV-00456,423,SUB-0723,2024-03-01,2024-03-31,412.73,USD,pending,4,8.84,421.57,2024-03-01,2024-03-31,2024-03-01
INV-00457,156,SUB-0526,2024-03-01,2024-03-31,53.2,USD,overdue,3,3.53,56.73,2024-03-01,2024-03-31,2024-03-01
INV-00458,274,SUB-0331,2024-03-01,2024-03-31,44.71,USD,overdue,7,0.1,44.81,2024-03-01,2024-03-31,2024-03-01
INV-00459,089,SUB-0661,2024-03-01,2024-03-31,1094.67,USD,paid,2,73.96,1168.63,2024-03-01,2024-03-31,2024-03-01
INV-00460,058,SUB-0365,2024-03-01,2024-03-31,1068.31,USD,paid,5,52.66,1120.97,2024-03-01,2024-03-31,2024-03-01
INV-00461,314,SUB-0599,2024-03-01,2024-03-31,993.89,USD,paid,3,20.04,1013.93,2024-03-01,2024-03-31,2024-03-01
INV-00462,069,SUB-0682,2024-03-01,2024-03-31,958.32,USD,paid,5,51.22,1009.54,2024-03-01,2024-03-31,2024-03-01
INV-00463,148,SUB-0271,2024-03-01,2024-03-31,46.16,USD,void,1,1.41,47.57,2024-03-01,2024-03-31,2024-03-01
INV-00464,412,SUB-0028,2024-03-01,2024-03-31,423.45,USD,paid,7,32.31,455.76,2024-03-01,2024-03-31,2024-03-01
INV-00465,209,SUB-0165,2024-03-01,2024-03-31,146.69,USD,paid,6,9.86,156.55,2024-03-01,2024-03-31,2024-03-01
INV-00466,218,SUB-0354,2024-03-01,2024-03-31,146.65,USD,overdue,1,8.81,155.46,2024-03-01,2024-03-31,2024-03-01
INV-00467,445,SUB-0565,2024-03-01,2024-03-31,1031.55,USD,paid,6,46.85,1078.4,2024-03-01,2024-03-31,2024-03-01
INV-00468,062,SUB-0436,2024-03-01,2024-03-31,138.29,USD,pending,7,5.07,143.36,2024-03-01,2024-03-31,2024-03-01
INV-00469,138,SUB-0281,2024-03-01,2024-03-31,0.0,USD,paid,4,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00470,146,SUB-0342,2024-03-01,2024-03-31,47.04,USD,overdue,1,3.39,50.43,2024-03-01,2024-03-31,2024-03-01
INV-00471,060,SUB-0313,2024-03-01,2024-03-31,410.13,USD,paid,6,29.03,439.16,2024-03-01,2024-03-31,2024-03-01
INV-00472,414,SUB-0302,2024-03-01,2024-03-31,50.72,USD,paid,6,0.74,51.46,2024-03-01,2024-03-31,2024-03-01
INV-00473,397,SUB-0261,2024-03-01,2024-03-31,45.09,USD,paid,7,4.51,49.6,2024-03-01,2024-03-31,2024-03-01
INV-00474,058,SUB-0365,2024-03-01,2024-03-31,1068.31,USD,paid,2,12.04,1080.35,2024-03-01,2024-03-31,2024-03-01
INV-00475,493,SUB-0555,2024-03-01,2024-03-31,983.63,USD,paid,3,75.83,1059.46,2024-03-01,2024-03-31,2024-03-01
INV-00476,427,SUB-0146,2024-03-01,2024-03-31,147.92,USD,overdue,7,9.99,157.91,2024-03-01,2024-03-31,2024-03-01
INV-00477,041,SUB-0439,2024-03-01,2024-03-31,157.7,USD,paid,4,0.77,158.47,2024-03-01,2024-03-31,2024-03-01
INV-00478,319,SUB-0673,2024-03-01,2024-03-31,151.85,USD,paid,2,3.76,155.61,2024-03-01,2024-03-31,2024-03-01
INV-00479,300,SUB-0531,2024-03-01,2024-03-31,52.07,USD,paid,7,2.02,54.09,2024-03-01,2024-03-31,2024-03-01
INV-00480,387,SUB-0370,2024-03-01,2024-03-31,158.59,USD,paid,6,14.46,173.05,2024-03-01,2024-03-31,2024-03-01
INV-00481,210,SUB-0732,2024-03-01,2024-03-31,138.15,USD,paid,7,9.01,147.16,2024-03-01,2024-03-31,2024-03-01
INV-00482,230,SUB-0798,2024-03-01,2024-03-31,146.89,USD,paid,5,11.66,158.55,2024-03-01,2024-03-31,2024-03-01
INV-00483,384,SUB-0089,2024-03-01,2024-03-31,148.67,USD,paid,6,0.79,149.46,2024-03-01,2024-03-31,2024-03-01
INV-00484,257,SUB-0017,2024-03-01,2024-03-31,51.09,USD,paid,1,2.1,53.19,2024-03-01,2024-03-31,2024-03-01
INV-00485,374,SUB-0378,2024-03-01,2024-03-31,45.42,USD,pending,7,0.99,46.41,2024-03-01,2024-03-31,2024-03-01
INV-00486,475,SUB-0640,2024-03-01,2024-03-31,44.93,USD,disputed,3,3.31,48.24,2024-03-01,2024-03-31,2024-03-01
INV-00487,336,SUB-0641,2024-03-01,2024-03-31,0.0,USD,paid,7,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00488,228,SUB-0222,2024-03-01,2024-03-31,158.31,USD,paid,1,10.77,169.08,2024-03-01,2024-03-31,2024-03-01
INV-00489,444,SUB-0375,2024-03-01,2024-03-31,0.0,USD,paid,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00490,009,SUB-0478,2024-03-01,2024-03-31,53.26,USD,paid,5,4.05,57.31,2024-03-01,2024-03-31,2024-03-01
INV-00491,091,SUB-0564,2024-03-01,2024-03-31,52.94,USD,paid,7,2.41,55.35,2024-03-01,2024-03-31,2024-03-01
INV-00492,466,SUB-0693,2024-03-01,2024-03-31,46.43,USD,void,1,2.85,49.28,2024-03-01,2024-03-31,2024-03-01
INV-00493,420,SUB-0019,2024-03-01,2024-03-31,50.11,USD,overdue,7,2.79,52.9,2024-03-01,2024-03-31,2024-03-01
INV-00494,013,SUB-0454,2024-03-01,2024-03-31,982.15,USD,paid,3,7.46,989.61,2024-03-01,2024-03-31,2024-03-01
INV-00495,232,SUB-0612,2024-03-01,2024-03-31,148.8,USD,paid,7,13.78,162.58,2024-03-01,2024-03-31,2024-03-01
INV-00496,452,SUB-0220,2024-03-01,2024-03-31,0.0,USD,paid,3,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00497,088,SUB-0544,2024-03-01,2024-03-31,162.24,USD,paid,2,7.73,169.97,2024-03-01,2024-03-31,2024-03-01
INV-00498,117,SUB-0148,2024-03-01,2024-03-31,0.0,USD,void,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00499,184,SUB-0201,2024-03-01,2024-03-31,136.51,USD,pending,3,3.79,140.3,2024-03-01,2024-03-31,2024-03-01
INV-00500,209,SUB-0624,2024-03-01,2024-03-31,135.08,USD,paid,1,2.84,137.92,2024-03-01,2024-03-31,2024-03-01
INV-00501,327,SUB-0652,2024-03-01,2024-03-31,53.31,USD,paid,6,1.76,55.07,2024-03-01,2024-03-31,2024-03-01
INV-00502,339,SUB-0416,2024-03-01,2024-03-31,392.14,USD,pending,6,36.96,429.1,2024-03-01,2024-03-31,2024-03-01
INV-00503,048,SUB-0010,2024-03-01,2024-03-31,935.33,USD,paid,5,36.93,972.26,2024-03-01,2024-03-31,2024-03-01
INV-00504,408,SUB-0166,2024-03-01,2024-03-31,142.7,USD,paid,2,12.02,154.72,2024-03-01,2024-03-31,2024-03-01
INV-00505,383,SUB-0207,2024-03-01,2024-03-31,387.41,USD,paid,5,23.46,410.87,2024-03-01,2024-03-31,2024-03-01
INV-00506,262,SUB-0712,2024-03-01,2024-03-31,144.69,USD,paid,1,0.69,145.38,2024-03-01,2024-03-31,2024-03-01
INV-00507,336,SUB-0736,2024-03-01,2024-03-31,46.7,USD,pending,7,3.84,50.54,2024-03-01,2024-03-31,2024-03-01
INV-00508,219,SUB-0756,2024-03-01,2024-03-31,0.0,USD,paid,6,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00509,018,SUB-0663,2024-03-01,2024-03-31,46.88,USD,pending,2,1.68,48.56,2024-03-01,2024-03-31,2024-03-01
INV-00510,022,SUB-0562,2024-03-01,2024-03-31,141.57,USD,paid,6,4.29,145.86,2024-03-01,2024-03-31,2024-03-01
INV-00511,105,SUB-0735,2024-03-01,2024-03-31,1068.82,USD,paid,7,52.54,1121.36,2024-03-01,2024-03-31,2024-03-01
INV-00512,071,SUB-0462,2024-03-01,2024-03-31,430.12,USD,pending,2,33.62,463.74,2024-03-01,2024-03-31,2024-03-01
INV-00513,304,SUB-0193,2024-03-01,2024-03-31,51.79,USD,paid,2,1.24,53.03,2024-03-01,2024-03-31,2024-03-01
INV-00514,070,SUB-0721,2024-03-01,2024-03-31,136.46,USD,paid,4,12.89,149.35,2024-03-01,2024-03-31,2024-03-01
INV-00515,469,SUB-0286,2024-03-01,2024-03-31,46.54,USD,paid,6,1.48,48.02,2024-03-01,2024-03-31,2024-03-01
INV-00516,299,SUB-0455,2024-03-01,2024-03-31,46.22,USD,paid,2,3.56,49.78,2024-03-01,2024-03-31,2024-03-01
INV-00517,219,SUB-0082,2024-03-01,2024-03-31,52.2,USD,pending,4,1.84,54.04,2024-03-01,2024-03-31,2024-03-01
INV-00518,118,SUB-0637,2024-03-01,2024-03-31,50.96,USD,pending,2,0.22,51.18,2024-03-01,2024-03-31,2024-03-01
INV-00519,155,SUB-0239,2024-03-01,2024-03-31,361.03,USD,paid,6,7.55,368.58,2024-03-01,2024-03-31,2024-03-01
INV-00520,386,SUB-0173,2024-03-01,2024-03-31,147.6,USD,pending,1,12.86,160.46,2024-03-01,2024-03-31,2024-03-01
INV-00521,046,SUB-0133,2024-03-01,2024-03-31,146.61,USD,paid,7,12.4,159.01,2024-03-01,2024-03-31,2024-03-01
INV-00522,067,SUB-0443,2024-03-01,2024-03-31,163.83,USD,paid,1,13.21,177.04,2024-03-01,2024-03-31,2024-03-01
INV-00523,184,SUB-0063,2024-03-01,2024-03-31,1011.39,USD,paid,4,47.15,1058.54,2024-03-01,2024-03-31,2024-03-01
INV-00524,055,SUB-0480,2024-03-01,2024-03-31,162.76,USD,paid,3,9.7,172.46,2024-03-01,2024-03-31,2024-03-01
INV-00525,052,SUB-0258,2024-03-01,2024-03-31,51.71,USD,paid,1,2.64,54.35,2024-03-01,2024-03-31,2024-03-01
INV-00526,078,SUB-0058,2024-03-01,2024-03-31,141.9,USD,paid,4,6.32,148.22,2024-03-01,2024-03-31,2024-03-01
INV-00527,258,SUB-0549,2024-03-01,2024-03-31,435.22,USD,pending,1,31.6,466.82,2024-03-01,2024-03-31,2024-03-01
INV-00528,102,SUB-0653,2024-03-01,2024-03-31,52.33,USD,paid,3,2.69,55.02,2024-03-01,2024-03-31,2024-03-01
INV-00529,426,SUB-0780,2024-03-01,2024-03-31,53.88,USD,overdue,4,3.97,57.85,2024-03-01,2024-03-31,2024-03-01
INV-00530,482,SUB-0337,2024-03-01,2024-03-31,50.74,USD,paid,4,1.5,52.24,2024-03-01,2024-03-31,2024-03-01
INV-00531,124,SUB-0508,2024-03-01,2024-03-31,51.18,USD,paid,7,1.73,52.91,2024-03-01,2024-03-31,2024-03-01
INV-00532,172,SUB-0811,2024-03-01,2024-03-31,1098.84,USD,pending,3,4.85,1103.69,2024-03-01,2024-03-31,2024-03-01
INV-00533,461,SUB-0733,2024-03-01,2024-03-31,0.0,USD,paid,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00534,240,SUB-0785,2024-03-01,2024-03-31,48.8,USD,pending,7,0.08,48.88,2024-03-01,2024-03-31,2024-03-01
INV-00535,078,SUB-0533,2024-03-01,2024-03-31,145.61,USD,overdue,1,2.68,148.29,2024-03-01,2024-03-31,2024-03-01
INV-00536,120,SUB-0189,2024-03-01,2024-03-31,45.47,USD,paid,3,2.35,47.82,2024-03-01,2024-03-31,2024-03-01
INV-00537,220,SUB-0121,2024-03-01,2024-03-31,386.12,USD,paid,4,37.78,423.9,2024-03-01,2024-03-31,2024-03-01
INV-00538,390,SUB-0210,2024-03-01,2024-03-31,154.57,USD,paid,7,2.91,157.48,2024-03-01,2024-03-31,2024-03-01
INV-00539,115,SUB-0412,2024-03-01,2024-03-31,0.0,USD,paid,3,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00540,155,SUB-0239,2024-03-01,2024-03-31,361.03,USD,paid,7,2.4,363.43,2024-03-01,2024-03-31,2024-03-01
INV-00541,399,SUB-0105,2024-03-01,2024-03-31,148.62,USD,paid,7,10.24,158.86,2024-03-01,2024-03-31,2024-03-01
INV-00542,016,SUB-0385,2024-03-01,2024-03-31,1047.04,USD,paid,4,98.44,1145.48,2024-03-01,2024-03-31,2024-03-01
INV-00543,158,SUB-0799,2024-03-01,2024-03-31,50.53,USD,paid,7,3.42,53.95,2024-03-01,2024-03-31,2024-03-01
INV-00544,258,SUB-0608,2024-03-01,2024-03-31,49.54,USD,paid,7,3.05,52.59,2024-03-01,2024-03-31,2024-03-01
INV-00545,319,SUB-0673,2024-03-01,2024-03-31,151.85,USD,pending,1,1.65,153.5,2024-03-01,2024-03-31,2024-03-01
INV-00546,298,SUB-0520,2024-03-01,2024-03-31,141.77,USD,paid,6,8.77,150.54,2024-03-01,2024-03-31,2024-03-01
INV-00547,151,SUB-0442,2024-03-01,2024-03-31,385.28,USD,paid,5,28.91,414.19,2024-03-01,2024-03-31,2024-03-01
INV-00548,438,SUB-0558,2024-03-01,2024-03-31,159.49,USD,paid,2,12.79,172.28,2024-03-01,2024-03-31,2024-03-01
INV-00549,117,SUB-0148,2024-03-01,2024-03-31,0.0,USD,paid,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00550,295,SUB-0786,2024-03-01,2024-03-31,375.76,USD,paid,5,18.66,394.42,2024-03-01,2024-03-31,2024-03-01
INV-00551,274,SUB-0331,2024-03-01,2024-03-31,44.71,USD,paid,6,0.69,45.4,2024-03-01,2024-03-31,2024-03-01
INV-00552,039,SUB-0069,2024-03-01,2024-03-31,45.02,USD,paid,3,3.15,48.17,2024-03-01,2024-03-31,2024-03-01
INV-00553,234,SUB-0277,2024-03-01,2024-03-31,964.27,USD,paid,3,15.01,979.28,2024-03-01,2024-03-31,2024-03-01
INV-00554,495,SUB-0265,2024-03-01,2024-03-31,52.13,USD,paid,3,5.01,57.14,2024-03-01,2024-03-31,2024-03-01
INV-00555,279,SUB-0158,2024-03-01,2024-03-31,146.35,USD,overdue,2,10.7,157.05,2024-03-01,2024-03-31,2024-03-01
INV-00556,344,SUB-0788,2024-03-01,2024-03-31,986.26,USD,pending,2,58.8,1045.06,2024-03-01,2024-03-31,2024-03-01
INV-00557,369,SUB-0757,2024-03-01,2024-03-31,0.0,USD,paid,6,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00558,062,SUB-0386,2024-03-01,2024-03-31,137.38,USD,paid,2,9.21,146.59,2024-03-01,2024-03-31,2024-03-01
INV-00559,081,SUB-0287,2024-03-01,2024-03-31,153.42,USD,paid,6,13.4,166.82,2024-03-01,2024-03-31,2024-03-01
INV-00560,205,SUB-0144,2024-03-01,2024-03-31,998.86,USD,paid,1,78.2,1077.06,2024-03-01,2024-03-31,2024-03-01
INV-00561,494,SUB-0772,2024-03-01,2024-03-31,397.61,USD,paid,1,17.16,414.77,2024-03-01,2024-03-31,2024-03-01
INV-00562,089,SUB-0230,2024-03-01,2024-03-31,411.84,USD,paid,6,34.68,446.52,2024-03-01,2024-03-31,2024-03-01
INV-00563,391,SUB-0112,2024-03-01,2024-03-31,419.44,USD,paid,3,36.26,455.7,2024-03-01,2024-03-31,2024-03-01
INV-00564,255,SUB-0445,2024-03-01,2024-03-31,0.0,USD,paid,2,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00565,049,SUB-0218,2024-03-01,2024-03-31,44.38,USD,paid,6,1.96,46.34,2024-03-01,2024-03-31,2024-03-01
INV-00566,274,SUB-0057,2024-03-01,2024-03-31,949.96,USD,paid,3,62.33,1012.29,2024-03-01,2024-03-31,2024-03-01
INV-00567,186,SUB-0332,2024-03-01,2024-03-31,0.0,USD,disputed,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00568,414,SUB-0038,2024-03-01,2024-03-31,141.75,USD,paid,7,1.71,143.46,2024-03-01,2024-03-31,2024-03-01
INV-00569,309,SUB-0702,2024-03-01,2024-03-31,51.51,USD,paid,3,0.86,52.37,2024-03-01,2024-03-31,2024-03-01
INV-00570,079,SUB-0807,2024-03-01,2024-03-31,0.0,USD,pending,6,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00571,307,SUB-0269,2024-03-01,2024-03-31,51.85,USD,paid,4,4.43,56.28,2024-03-01,2024-03-31,2024-03-01
INV-00572,184,SUB-0630,2024-03-01,2024-03-31,149.92,USD,paid,5,1.57,151.49,2024-03-01,2024-03-31,2024-03-01
INV-00573,011,SUB-0300,2024-03-01,2024-03-31,46.63,USD,paid,5,1.83,48.46,2024-03-01,2024-03-31,2024-03-01
INV-00574,464,SUB-0438,2024-03-01,2024-03-31,1048.01,USD,paid,4,54.46,1102.47,2024-03-01,2024-03-31,2024-03-01
INV-00575,394,SUB-0249,2024-03-01,2024-03-31,155.22,USD,paid,6,13.1,168.32,2024-03-01,2024-03-31,2024-03-01
INV-00576,018,SUB-0147,2024-03-01,2024-03-31,154.31,USD,paid,4,3.43,157.74,2024-03-01,2024-03-31,2024-03-01
INV-00577,438,SUB-0396,2024-03-01,2024-03-31,49.56,USD,paid,6,0.63,50.19,2024-03-01,2024-03-31,2024-03-01
INV-00578,060,SUB-0313,2024-03-01,2024-03-31,410.13,USD,paid,1,9.16,419.29,2024-03-01,2024-03-31,2024-03-01
INV-00579,476,SUB-0776,2024-03-01,2024-03-31,404.56,USD,paid,1,23.83,428.39,2024-03-01,2024-03-31,2024-03-01
INV-00580,444,SUB-0375,2024-03-01,2024-03-31,0.0,USD,overdue,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00581,067,SUB-0670,2024-03-01,2024-03-31,147.19,USD,paid,7,1.86,149.05,2024-03-01,2024-03-31,2024-03-01
INV-00582,401,SUB-0591,2024-03-01,2024-03-31,159.88,USD,paid,3,3.86,163.74,2024-03-01,2024-03-31,2024-03-01
INV-00583,463,SUB-0577,2024-03-01,2024-03-31,161.22,USD,disputed,7,13.47,174.69,2024-03-01,2024-03-31,2024-03-01
INV-00584,026,SUB-0584,2024-03-01,2024-03-31,-139.66,USD,paid,6,0.0,-139.66,2024-03-01,2024-03-31,2024-03-01
INV-00585,217,SUB-0407,2024-03-01,2024-03-31,147.19,USD,paid,7,4.57,151.76,2024-03-01,2024-03-31,2024-03-01
INV-00586,139,SUB-0039,2024-03-01,2024-03-31,436.31,USD,disputed,5,42.46,478.77,2024-03-01,2024-03-31,2024-03-01
INV-00587,025,SUB-0574,2024-03-01,2024-03-31,1089.59,USD,paid,3,28.94,1118.53,2024-03-01,2024-03-31,2024-03-01
INV-00588,072,SUB-0408,2024-03-01,2024-03-31,48.11,USD,paid,4,0.05,48.16,2024-03-01,2024-03-31,2024-03-01
INV-00589,329,SUB-0730,2024-03-01,2024-03-31,1093.56,USD,paid,7,27.96,1121.52,2024-03-01,2024-03-31,2024-03-01
INV-00590,069,SUB-0682,2024-03-01,2024-03-31,958.32,USD,paid,6,63.87,1022.19,2024-03-01,2024-03-31,2024-03-01
INV-00591,114,SUB-0032,2024-03-01,2024-03-31,381.12,USD,paid,2,28.8,409.92,2024-03-01,2024-03-31,2024-03-01
INV-00592,353,SUB-0223,2024-03-01,2024-03-31,991.57,USD,paid,6,68.56,1060.13,2024-03-01,2024-03-31,2024-03-01
INV-00593,088,SUB-0411,2024-03-01,2024-03-31,0.0,USD,paid,6,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
