payment_id,invoice_id,customer_id,amount,payment_method,payment_date,status,transaction_ref,processor_fee,net_amount
PAY-28041,INV-00828,484,353.51,wire,2024-01-07T23:41:38-05:00,completed,84042685-c2a6-4bed-8b8b-e07f39cf436d,0.35,353.16
PAY-28042,INV-00174,143,386.46,credit_card,2024-01-31T17:02:50-05:00,completed,TXN-WXUGMCNREH,11.21,375.25
PAY-28043,INV-00866,197,42.2,ach,2024-01-12T23:47:53-05:00,completed,4cb98697-1323-4a2a-8c85-1f2680eb786d,0.21,41.99
PAY-28044,INV-01276,462,48.76,ach,2024-01-03T03:17:34-05:00,completed,9f8d4896-be12-4f00-a2a9-4edb0e001b28,0.24,48.52
PAY-28045,INV-00120,102,122.19,check,2024-01-22T08:20:57-05:00,completed,f5887374-3a42-4a06-8c09-b8246cdffd6d,0.0,122.19
PAY-28046,INV-00550,221,99.27,check,2024-01-09T18:07:24-05:00,completed,TXN-YWEHFTQKIZ,0.0,99.27
PAY-28047,INV-01147,458,133.96,check,2024-01-16T23:03:59-05:00,pending,3179e655-5976-4b90-b5b8-b989d58a91e6,0.0,133.96
PAY-28048,INV-00410,163,137.7,check,2024-01-09T15:34:38-05:00,completed,TXN-FWNILYQBBP,0.0,137.7
PAY-28049,INV-00569,138,915.37,credit_card,2024-01-11T14:14:22-05:00,completed,248d1b75-ff4f-4a80-b4f6-1c36d82ef897,26.55,888.82
PAY-28050,INV-00155,081,60.58,check,2024-01-21T15:41:29-05:00,completed,df6f0058-2f67-49f9-a1ce-6b3ec6530142,0.0,60.58
PAY-28051,INV-00079,382,391.45,wire,2024-01-25T14:44:01-05:00,completed,fe17eacb-8be1-41b1-9157-b81f74dc1018,0.39,391.06
PAY-28052,INV-00567,450,126.65,credit_card,2024-01-04T03:44:10-05:00,completed,154cc03d-4f20-453f-a976-6f79dc1d630c,3.67,122.98
PAY-28053,INV-01127,341,45.7,check,2024-01-03T07:03:48-05:00,completed,3c13c317-176e-4e32-8b87-0540bce5b42f,0.0,45.7
PAY-28054,INV-00233,161,997.45,ach,2024-01-13T04:28:12-05:00,refunded,TXN-EOEHRLWHFE,0.0,997.45
PAY-28055,INV-00051,081,131.62,credit_card,2024-01-20T08:49:02-05:00,completed,c3fa371e-3d16-4764-b4d5-12ae6bab4eee,3.82,127.8
PAY-28056,INV-01018,372,394.12,check,2024-01-14T07:58:28-05:00,completed,b446b4bb-352f-4c00-b94d-6a08df85fdfb,0.0,394.12
PAY-28057,INV-00391,438,46.61,ach,2024-01-27T21:43:26-05:00,completed,02340580-a2bf-4e8d-86f7-8f1a3587dc29,0.23,46.38
PAY-28058,INV-00846,459,929.25,wire,2024-01-14T08:32:25-05:00,completed,TXN-TYLUFUOIFD,0.93,928.32
PAY-28059,INV-00393,023,48.19,check,2024-01-25T11:44:51-05:00,completed,f0e9627e-2b2a-4bed-a893-f4146a8efddd,0.0,48.19
PAY-28060,INV-00563,447,131.74,wire,2024-01-10T22:38:07-05:00,failed,1baca85d-f7f4-4958-ac07-5b9b5998d9fe,0.0,131.74
PAY-28061,INV-00745,485,51.1,check,2024-01-20T23:17:13-05:00,completed,8306bb40-8ae3-4587-98ba-bf3045c701da,0.0,51.1
PAY-28062,INV-01081,469,50.94,credit_card,2024-01-27T23:26:38-05:00,completed,d769ce53-df90-488b-a94e-beaae9b3b2c7,1.48,49.46
PAY-28063,INV-00694,125,45.36,ach,2024-01-07T20:17:22-05:00,completed,94677da9-13ff-4d95-98aa-7ab262a91bb4,0.23,45.13
PAY-28064,INV-00021,156,47.57,wire,2024-01-31T05:08:10-05:00,completed,f2211b4c-24cf-4d5a-b004-4313ce9aae3b,0.05,47.52
PAY-28065,INV-00594,098,41.62,credit_card,2024-01-28T00:45:37-05:00,completed,TXN-LNAWQVVCLL,1.21,40.41
PAY-28066,INV-01249,450,135.25,check,2024-01-24T02:18:48-05:00,completed,4976cd99-2f69-475b-a306-604cdedeeea2,0.0,135.25
PAY-28067,INV-00640,C026,122.61,wire,2024-01-19T03:13:06-05:00,completed,TXN-EMNAGSLDXS,0.12,122.49
PAY-28068,INV-01174,425,346.62,check,2024-01-15T01:06:04-05:00,completed,TXN-LQSWBBYJIM,0.0,346.62
PAY-28069,INV-00540,496,40.54,wire,2024-01-04T12:55:47-05:00,completed,a02158da-1562-4188-8505-26b1aa268f7e,0.04,40.5
PAY-28070,INV-01091,C327,45.73,ach,2024-01-13T12:55:06-05:00,completed,17525f3a-ab93-45c2-9779-4d4dd6f4dacf,0.23,45.5
PAY-28071,INV-00326,234,117.75,check,2024-01-07T01:27:34-05:00,completed,aed0470a-d278-4bd0-983d-3e58491c9162,0.0,117.75
PAY-28072,INV-85333,C035,3758.66,ach,2024-01-16T08:43:03-05:00,completed,acdf60b4-c89e-4428-ba92-ac2f04df721b,18.79,3739.87
PAY-28073,INV-00427,486,135.35,wire,2024-01-31T01:06:01-05:00,completed,e151c757-c410-4d9b-b902-574b802d4887,0.14,135.21
PAY-28074,INV-01179,482,45.18,credit_card,2024-01-01T17:47:49-05:00,completed,TXN-JGNGMHJVNG,1.31,43.87
PAY-28075,INV-00626,C342,955.99,ach,2024-01-26T04:52:27-05:00,completed,049a45d5-238c-4fb5-8d40-c416d349d31b,4.78,951.21
PAY-28076,INV-00322,318,423.85,credit_card,2024-01-24T11:22:43-05:00,completed,TXN-UZNGPFPNDE,12.29,411.56
PAY-28077,INV-00927,064,127.5,check,2024-01-14T00:29:49-05:00,completed,70ca65e5-3101-4ea2-98af-bb4214572c52,0.0,127.5
PAY-28078,INV-01302,117,156.02,check,2024-01-04T23:35:56-05:00,completed,ed3ff34f-c35c-4464-bc23-d6b13cddefee,0.0,156.02
PAY-28079,INV-00427,486,134.87,check,2024-01-12T23:04:05-05:00,pending,TXN-NOADDJBTZI,0.0,134.87
PAY-28080,INV-00603,179,333.01,wire,2024-01-12T11:29:38-05:00,completed,fee81371-ea4b-4e94-95b5-396b53bbaddb,0.33,332.68
PAY-28081,INV-00274,C223,935.07,check,2024-01-08T14:33:06-05:00,completed,7e46a35b-eed4-4e57-8b6e-a1c4a2484dec,0.0,935.07
PAY-28082,INV-00458,428,133.34,wire,2024-01-21T16:05:40-05:00,completed,4c10d166-71a1-4515-9e72-1682b3ada6fc,0.13,133.21
PAY-28083,INV-00147,317,48.08,ach,2024-01-02T00:28:59-05:00,completed,TXN-GKKIQWOKCB,0.24,47.84
PAY-28084,INV-00725,475,43.81,ach,2024-01-13T09:57:49-05:00,completed,bfcd3bbf-366b-4a48-9de0-1e456a1498a0,0.22,43.59
PAY-28085,INV-00465,365,340.42,check,2024-01-02T20:06:26-05:00,completed,2cf724df-a955-4340-8dd4-1db8a37b3f5c,0.0,340.42
PAY-28086,INV-01081,469,50.62,credit_card,2024-01-13T05:06:22-05:00,failed,d06e8d90-8d1a-4309-b435-2f19c84916a4,0.0,50.62
PAY-28087,INV-01148,122,343.57,check,2024-01-09T00:40:07-05:00,completed,TXN-EHUJGZHUUH,0.0,343.57
PAY-28088,INV-00205,137,374.96,check,2024-01-15T13:11:25-05:00,completed,4404cfe8-b1d0-4a65-8e99-8569a648c2dc,0.0,374.96
PAY-28089,INV-00722,220,201.67,credit_card,2024-01-22T12:57:49-05:00,completed,293856be-8ac0-4833-8fc0-bd1d31bd1474,5.85,195.82
PAY-28090,INV-00572,328,39.75,ach,2024-01-18T17:27:33-05:00,completed,TXN-ZWOLFSICDM,0.2,39.55
PAY-28091,INV-00268,061,960.24,ach,2024-01-08T00:15:07-05:00,completed,90efdb6b-35a2-4ae0-9e26-ec8e28ea4937,4.8,955.44
PAY-28092,INV-00608,088,136.94,wire,2024-01-01T03:12:13-05:00,completed,1770c07f-7d93-4e93-9cb9-08009da0cb2c,0.14,136.8
PAY-28093,INV-01286,011,42.95,check,2024-01-26T18:37:36-05:00,completed,TXN-MCFPIQEFOR,0.0,42.95
PAY-28094,INV-01238,C330,46.7,wire,2024-01-09T18:35:08-05:00,completed,84332fe4-2b1f-459c-bdfb-e0c9b2f8e2ff,0.05,46.65
PAY-28095,INV-00977,126,933.26,ach,2024-01-20T20:44:48-05:00,completed,b850e363-6d37-4f0b-995d-6fde76b3d0d7,4.67,928.59
PAY-28096,INV-00383,425,43.7,check,2024-01-05T04:00:59-05:00,completed,6dd368a4-3644-4660-9752-1b15cddd3ea9,0.0,43.7
PAY-28097,INV-01338,383,342.97,check,2024-01-03T00:55:54-05:00,completed,TXN-KFBSBNCKKX,0.0,342.97
PAY-28098,INV-12380,CUST-097,3867.76,ach,2024-01-23T16:45:26-05:00,completed,75e7e34d-0b02-4683-be7e-124d2a4efacc,19.34,3848.42
PAY-28099,INV-01185,462,139.75,check,2024-01-22T14:56:18-05:00,completed,41037684-0965-4f0a-8cdb-1f28edc75f99,0.0,139.75
PAY-28100,INV-00192,446,370.85,wire,2024-01-22T12:50:44-05:00,completed,TXN-NHVQRDBMFX,0.37,370.48
PAY-28101,INV-01251,459,918.33,check,2024-01-21T02:44:07-05:00,completed,eb059927-bb94-4225-925d-aebbd9db8f09,0.0,918.33
PAY-28102,INV-00106,189,384.59,check,2024-01-28T23:26:06-05:00,refunded,c73a566d-9c10-4825-b29b-114534e31045,0.0,384.59
PAY-28103,INV-01332,369,123.54,check,2024-01-21T17:09:53-05:00,pending,416096c8-f534-4473-b597-77969224c65c,0.0,123.54
PAY-28104,INV-00863,100,193.73,credit_card,2024-01-27T08:56:38-05:00,completed,18318853-321e-44bb-a7e2-41a0b1c4898d,5.62,188.11
PAY-28105,INV-00058,003,43.84,ach,2024-01-27T05:03:06-05:00,completed,TXN-FVHVITIMGZ,0.22,43.62
PAY-28106,INV-00799,493,941.78,wire,2024-01-19T04:03:45-05:00,completed,4513c089-dbd7-4239-8d7a-749ca5be0af5,0.94,940.84
PAY-28107,INV-00823,138,865.08,wire,2024-01-11T19:53:32-05:00,pending,8bc26257-b7d8-4cb9-bac5-bfeb8a827bdb,0.0,865.08
PAY-28108,INV-01152,066,132.04,wire,2024-01-04T09:40:46-05:00,completed,TXN-KRWSJLRZWW,0.13,131.91
PAY-28109,INV-00180,181,138.11,check,2024-01-31T12:04:05-05:00,completed,892c12b6-466c-480a-99d9-b71d5807f3a8,0.0,138.11
PAY-28110,INV-00135,004,50.88,check,2024-01-19T22:15:10-05:00,completed,TXN-EUZZNLPEPY,0.0,50.88
PAY-28111,INV-01067,159,42.59,wire,2024-01-03T21:12:31-05:00,completed,6205aa4b-72a2-4098-af76-c5eb7c85ebc9,0.04,42.55
PAY-28112,INV-32724,CUST-061,888.42,check,2024-01-15T07:30:22-05:00,completed,20a2f0f3-7451-4901-83cd-a928d2831477,0.0,888.42
PAY-28113,INV-00133,119,48.41,wire,2024-01-05T01:00:58-05:00,completed,fb91aa8c-53cf-407a-b40b-0d9154810d8f,0.05,48.36
PAY-28114,INV-00927,064,127.9,ach,2024-01-08T04:11:01-05:00,completed,4d06dc59-4cee-4046-8fb9-9c4f6b0ccdbd,0.64,127.26
PAY-28115,INV-00226,061,139.07,credit_card,2024-01-04T22:04:16-05:00,completed,26aeae04-c4a2-463e-aa80-da92b10eca02,4.03,135.04
PAY-28116,INV-01271,485,49.21,check,2024-01-26T20:03:58-05:00,completed,1d06663f-74b7-4854-b575-70cad01c5d60,0.0,49.21
PAY-28117,INV-00104,158,170.04,wire,2024-01-15T20:08:11-05:00,completed,TXN-HPJHFYQEIF,0.17,169.87
PAY-28118,INV-00246,040,408.21,credit_card,2024-01-06T01:12:03-05:00,completed,6e74fbe7-a117-4c99-9b82-5709cc6718fd,11.84,396.37
PAY-28119,INV-00732,231,45.58,check,2024-01-09T00:59:38-05:00,completed,87bc796d-27b1-4ddc-9f35-d050a40b06a7,0.0,45.58
PAY-28120,INV-00120,102,127.76,credit_card,2024-01-11T12:29:56-05:00,completed,40d86c18-d19a-4267-ab9a-56d4babf6c54,3.71,124.05
PAY-28121,INV-00793,C054,360.27,check,2024-01-04T03:37:44-05:00,completed,a4ef0451-8340-47bd-9c53-3ca156881925,0.0,360.27
PAY-28122,INV-01167,466,51.53,check,2024-01-27T14:46:21-05:00,completed,TXN-QLJJZHKCGZ,0.0,51.53
PAY-28123,INV-00212,335,140.16,credit_card,2024-01-16T12:11:37-05:00,failed,TXN-EMJLDWCSFS,0.0,140.16
PAY-28124,INV-00414,248,852.98,ach,2024-01-20T00:24:16-05:00,completed,06785f81-c780-413f-b2a3-aa5443cb2012,4.26,848.72
PAY-28125,INV-00942,370,58.28,credit_card,2024-01-03T22:22:33-05:00,completed,TXN-OWMWUHHLIM,1.69,56.59
PAY-28126,INV-00235,394,51.62,credit_card,2024-01-19T05:19:26-05:00,completed,TXN-MTQAOBCJWT,1.5,50.12
PAY-28127,INV-00575,034,41.89,wire,2024-01-27T13:14:18-05:00,failed,TXN-FYXLNFOEKY,0.0,41.89
PAY-28128,INV-00997,167,145.77,ach,2024-01-30T23:43:06-05:00,completed,c9509da1-6030-4b1d-9357-f4c61add6290,0.73,145.04
PAY-28129,INV-00149,249,42.34,credit_card,2024-01-25T20:15:16-05:00,completed,a8a6c53a-d980-4aa9-b893-ff53d333ee08,1.23,41.11
PAY-28130,INV-00999,C481,51.79,ach,2024-01-04T10:40:46-05:00,completed,9d71d8b3-1b80-4dcc-92c2-65d61237b167,0.26,51.53
PAY-28131,INV-01286,C011,41.03,wire,2024-01-08T04:48:28-05:00,pending,8a2a10de-a352-46a0-9493-1e002a202c17,0.0,41.03
PAY-28132,INV-00227,C278,136.4,credit_card,2024-01-22T13:36:35-05:00,pending,feab6aba-4635-4dde-8a86-dfd73bb5c386,0.0,136.4
PAY-28133,INV-00391,438,45.92,ach,2024-01-28T12:48:26-05:00,completed,416e6019-0572-4cb7-98bc-afe602af164c,0.23,45.69
PAY-28134,INV-00451,415,144.48,credit_card,2024-01-17T22:46:13-05:00,completed,09b86958-1665-49ef-9983-5136c0c0daac,4.19,140.29
PAY-28135,INV-00493,452,390.26,check,2024-01-18T14:26:29-05:00,completed,TXN-SGTZLWJMFK,0.0,390.26
PAY-28136,INV-00273,446,930.33,ach,2024-01-15T04:24:12-05:00,completed,c5a91b8f-4064-47fe-a57a-11d760c9a994,4.65,925.68
PAY-28137,INV-00316,285,43.14,ach,2024-01-12T14:54:08-05:00,pending,feda1462-58b0-4686-8b2c-8b42d70e9712,0.0,43.14
PAY-28138,INV-01180,127,131.06,wire,2024-01-08T23:22:46-05:00,completed,2956b787-3267-4a59-a758-0b808b1aea3d,0.13,130.93
PAY-28139,INV-01030,203,47.14,check,2024-01-28T11:30:00-05:00,completed,fab3aec9-2954-483b-b178-4812d9d5dbff,0.0,47.14
PAY-28140,INV-00656,139,432.35,check,2024-01-13T07:35:04-05:00,completed,717e59d6-9d99-48aa-bf00-6fb689dd6e8d,0.0,432.35
PAY-28141,INV-00194,481,50.26,ach,2024-01-09T22:25:25-05:00,completed,TXN-WVVDFOMYYP,0.25,50.01
PAY-28142,INV-01376,C184,124.79,credit_card,2024-01-09T17:47:40-05:00,completed,TXN-SEREWOPYPJ,3.62,121.17
PAY-28143,INV-38916,CUST-286,944.99,credit_card,2024-01-22T10:50:49-05:00,completed,17e804aa-f190-4dc2-b72b-e19e9f02425d,27.4,917.59
PAY-28144,INV-00336,C343,120.04,check,2024-01-31T13:23:59-05:00,completed,8d03312b-013b-4842-b774-1d63ae8d07a7,0.0,120.04
PAY-28145,INV-01105,405,138.63,check,2024-01-11T15:42:44-05:00,completed,TXN-PIJJFTEGPA,0.0,138.63
PAY-28146,INV-01372,391,417.17,check,2024-01-16T13:00:22-05:00,completed,TXN-JRROUCKMEU,0.0,417.17
PAY-28147,INV-01059,026,385.1,credit_card,2024-01-23T07:25:28-05:00,completed,TXN-VUJDMBDHYW,11.17,373.93
PAY-28148,INV-00899,471,143.05,credit_card,2024-01-14T15:00:31-05:00,completed,TXN-PZBJWUKNDE,4.15,138.9
PAY-28149,INV-01323,153,133.47,credit_card,2024-01-30T04:10:53-05:00,refunded,TXN-ZGUUEZBKJJ,0.0,133.47
PAY-28150,INV-00041,383,52.48,wire,2024-01-07T04:12:53-05:00,completed,9fd6d66b-a6cc-401d-8e0d-2f1e0e422c75,0.05,52.43
PAY-28151,INV-01065,401,138.34,ach,2024-01-25T20:33:45-05:00,completed,TXN-KWKTAZODXH,0.69,137.65
PAY-28152,INV-01190,478,131.8,wire,2024-01-24T12:14:12-05:00,completed,671a2e3d-92cf-4aaf-8bdb-1c2a49717102,0.13,131.67
PAY-28153,INV-00383,425,42.99,wire,2024-01-14T10:21:48-05:00,completed,db69967a-f028-4969-b72a-473511c73d77,0.04,42.95
PAY-28154,INV-00144,253,417.64,check,2024-01-01T09:13:55-05:00,failed,2df6c0a4-cba9-4f3f-b9b7-5249a0ea9cb3,0.0,417.64
PAY-28155,INV-00117,397,144.92,wire,2024-01-02T05:15:20-05:00,completed,TXN-YTIYEAJHJM,0.14,144.78
PAY-28156,INV-01197,066,134.5,ach,2024-01-29T07:29:21-05:00,completed,dd068ca5-6734-4505-919c-2171cea26f73,0.67,133.83
PAY-28157,INV-00716,122,381.26,ach,2024-01-23T06:25:34-05:00,completed,TXN-RECGXOOPVN,1.91,379.35
PAY-28158,INV-00027,139,383.92,check,2024-01-29T12:23:42-05:00,completed,f866fb7b-6985-4968-aa6f-f7c4120f0311,0.0,383.92
PAY-28159,INV-00810,C060,47.06,check,2024-01-10T18:13:41-05:00,completed,TXN-WLUYEFNSSU,0.0,47.06
PAY-28160,INV-00705,498,339.84,ach,2024-01-04T02:56:14-05:00,completed,0abd1325-501b-4d63-8f3f-8ab17d9d6ce4,1.7,338.14
PAY-28161,INV-00385,033,44.49,wire,2024-01-25T20:57:21-05:00,failed,a469755c-4249-469d-bcaa-74bde455979c,0.0,44.49
PAY-28162,INV-01325,039,44.9,check,2024-01-10T10:48:42-05:00,completed,0f5984be-8c0e-4946-a9fd-ba0cc5717861,0.0,44.9
PAY-28163,INV-00797,477,904.59,check,2024-01-26T20:16:29-05:00,completed,TXN-EOERFYPEYK,0.0,904.59
PAY-28164,INV-01081,469,45.19,ach,2024-01-24T01:09:50-05:00,completed,7d1e8d10-98e9-4b28-a7ef-303c97137df0,0.23,44.96
PAY-28165,INV-00639,066,148.27,wire,2024-01-16T01:50:38-05:00,completed,a677656d-c36d-4470-aff3-0c8fd950ef64,0.15,148.12
PAY-28166,INV-00954,072,390.36,credit_card,2024-01-03T03:40:19-05:00,completed,fce619e3-5875-40e6-8530-3c74bd5d2bc0,11.32,379.04
PAY-28167,INV-00162,362,49.31,ach,2024-01-08T05:16:56-05:00,completed,97ea5359-e6ee-487d-a911-5deed3cf382a,0.25,49.06
PAY-28168,INV-00359,274,141.46,check,2024-01-08T23:05:18-05:00,completed,a047191b-26eb-4c9e-9d1e-837b9cda86e5,0.0,141.46
PAY-28169,INV-00462,362,367.66,check,2024-01-10T16:59:11-05:00,completed,7bbb95f8-0795-46d5-a18d-f4993fe7da76,0.0,367.66
PAY-28170,INV-00335,144,933.9,ach,2024-01-01T21:10:19-05:00,completed,6f3551b3-4003-4d31-a34a-3a9597b891d3,4.67,929.23
PAY-28171,INV-01077,353,986.92,wire,2024-01-11T18:58:32-05:00,completed,TXN-OMNIZHCSCO,0.99,985.93
PAY-28172,INV-00192,446,366.84,credit_card,2024-01-31T14:07:00-05:00,pending,31f2d939-17b8-4117-bb3f-8ff7890ecff2,0.0,366.84
PAY-28173,INV-00416,459,919.16,ach,2024-01-01T10:44:37-05:00,completed,fe29ee9f-7945-4f5d-803a-33560a7be724,4.6,914.56
PAY-28174,INV-00280,351,125.13,credit_card,2024-01-02T16:56:01-05:00,completed,ff11d51b-217f-4637-86bf-96174d8518bf,3.63,121.5
PAY-28175,INV-00475,268,413.05,wire,2024-01-11T01:22:37-05:00,completed,TXN-UIBGDDIDEL,0.41,412.64
PAY-28176,INV-00277,424,149.95,credit_card,2024-01-08T16:48:10-05:00,completed,96b83e81-4fe9-42bb-a39e-75525d12ac0e,4.35,145.6
PAY-28177,INV-00079,382,415.41,credit_card,2024-01-25T10:10:25-05:00,completed,cce1cc34-1afc-4480-b96c-f04b52f581d5,12.05,403.36
PAY-28178,INV-00530,325,50.53,credit_card,2024-01-12T07:14:18-05:00,completed,4a89e727-dcb8-40b6-9298-842a69300a57,1.47,49.06
PAY-28179,INV-00648,476,363.77,wire,2024-01-31T14:25:08-05:00,pending,TXN-QZQQZJOSPS,0.0,363.77
PAY-28180,INV-01026,117,168.63,wire,2024-01-31T09:15:43-05:00,completed,ff64b391-e849-4be8-b604-f80e69df539c,0.17,168.46
PAY-28181,INV-01222,399,137.96,credit_card,2024-01-27T10:59:21-05:00,completed,TXN-MGITOSUFOD,4.0,133.96
PAY-28182,INV-00444,255,341.0,credit_card,2024-01-04T02:36:49-05:00,completed,TXN-CXTVJUOEEW,9.89,331.11
PAY-28183,INV-00351,C258,67.56,wire,2024-01-29T05:29:21-05:00,completed,TXN-VBRICGIOSJ,0.07,67.49
PAY-28184,INV-00146,234,46.66,credit_card,2024-01-21T22:12:02-05:00,completed,1f325192-3097-4660-b55b-58a6015e345e,1.35,45.31
PAY-28185,INV-00294,353,903.83,check,2024-01-30T18:41:50-05:00,completed,4dc41755-c4e3-4b58-a956-918da0a60a6d,0.0,903.83
PAY-28186,INV-00655,040,1017.55,ach,2024-01-26T08:45:07-05:00,completed,5770b474-bf00-47f3-8fd4-b66813d76d45,5.09,1012.46
PAY-28187,INV-00674,476,390.02,wire,2024-01-01T18:27:20-05:00,completed,TXN-VHUOQXRERS,0.39,389.63
PAY-28188,INV-00963,399,137.39,wire,2024-01-08T11:20:55-05:00,completed,195f04ca-bcc3-4116-b692-fff810e65827,0.14,137.25
PAY-28189,INV-01260,220,141.17,check,2024-01-24T00:38:56-05:00,completed,TXN-YQLJEWWGCR,0.0,141.17
PAY-28190,INV-00715,145,382.94,wire,2024-01-22T07:34:21-05:00,completed,TXN-IQARQKEKFQ,0.38,382.56
PAY-28191,INV-01081,469,48.55,wire,2024-01-21T02:41:18-05:00,completed,04b2bec5-8f7b-46e3-aa3a-8cb3443e9e93,0.05,48.5
PAY-28192,INV-01191,482,87.24,ach,2024-01-13T05:29:43-05:00,completed,00f6e9e8-ce63-42ec-8f00-24ffa1325e74,0.44,86.8
PAY-28193,INV-01331,248,956.04,check,2024-01-17T22:22:52-05:00,completed,615c6441-2f12-4885-85ec-08042daa40bd,0.0,956.04
PAY-28194,INV-00669,054,351.29,wire,2024-01-29T15:38:45-05:00,completed,TXN-CHOUVIIWJL,0.35,350.94
PAY-28195,INV-00507,021,491.05,ach,2024-01-14T16:08:31-05:00,pending,TXN-ZXGBGQERJC,0.0,491.05
PAY-28196,INV-00164,283,131.95,wire,2024-01-04T06:58:41-05:00,pending,57de1858-f2a9-4bff-8567-cbf9a14674ba,0.0,131.95
PAY-28197,INV-00772,205,985.62,check,2024-01-20T05:19:23-05:00,failed,TXN-FHJYMLFIXN,0.0,985.62
PAY-28198,INV-00922,C152,49.55,wire,2024-01-21T08:06:08-05:00,completed,TXN-ZETEKDLNEC,0.05,49.5
PAY-28199,INV-00575,034,43.43,credit_card,2024-01-23T04:18:41-05:00,completed,ae26ec2a-d725-4dcb-9499-eaf319c6b7ec,1.26,42.17
PAY-28200,INV-00053,119,46.86,check,2024-01-03T04:35:44-05:00,completed,9b6daf29-34ee-4fb6-99dd-e6aeb264dba8,0.0,46.86
PAY-28201,INV-01326,210,128.76,check,2024-01-30T23:34:23-05:00,completed,TXN-VVWUTVKZVV,0.0,128.76
PAY-28202,INV-01302,117,154.94,check,2024-01-26T06:18:42-05:00,completed,TXN-ITXSNASSNF,0.0,154.94
PAY-28203,INV-01321,197,46.3,credit_card,2024-01-15T19:00:19-05:00,completed,1b78ec9e-fa27-4d77-8f80-c7e24a3123ea,1.34,44.96
PAY-28204,INV-00234,392,149.3,check,2024-01-08T14:04:17-05:00,completed,7d270296-faff-43c3-b44f-1a4b2f690916,0.0,149.3
PAY-28205,INV-00632,234,126.98,check,2024-01-13T02:18:21-05:00,failed,TXN-AZKEKEYGWF,0.0,126.98
PAY-28206,INV-01007,046,397.21,credit_card,2024-01-08T18:05:18-05:00,completed,440d0b0e-4ce0-4b70-80ee-dd307a14cfbc,11.52,385.69
PAY-28207,INV-01119,071,363.13,wire,2024-01-09T11:40:10-05:00,completed,75c94e1a-de5f-4362-8fd3-14205a1ad0e4,0.36,362.77
PAY-28208,INV-00991,141,1062.11,wire,2024-01-08T06:40:08-05:00,completed,78ef1717-2199-4a9e-a42a-1e7a02d5608d,1.06,1061.05
PAY-28209,INV-00575,034,43.69,wire,2024-01-18T05:30:52-05:00,completed,1e4bd8da-996c-4501-9282-f64f327ced6a,0.04,43.65
PAY-28210,INV-01038,317,45.82,wire,2024-01-30T23:28:23-05:00,completed,9137d828-af5a-440a-909b-0cc578ff3499,0.05,45.77
PAY-28211,INV-00725,475,40.99,credit_card,2024-01-02T13:37:02-05:00,completed,417c3256-d3be-47fe-b2b2-2c2f2e79e472,1.19,39.8
PAY-28212,INV-01176,264,130.9,credit_card,2024-01-20T01:48:34-05:00,refunded,TXN-FFOGCIQENK,0.0,130.9
PAY-28213,INV-01240,459,145.99,wire,2024-01-15T14:22:15-05:00,completed,TXN-HVJJLZCWTK,0.15,145.84
PAY-28214,INV-01176,264,126.73,wire,2024-01-01T23:46:55-05:00,completed,d5e83aac-923c-44d7-a8c5-730534a3d72b,0.13,126.6
PAY-28215,INV-00862,232,959.5,wire,2024-01-01T05:00:03-05:00,completed,TXN-XZCBXDOSBB,0.96,958.54
PAY-28216,INV-00055,277,133.76,credit_card,2024-01-26T20:19:56-05:00,completed,fa0e55e8-ce8a-459c-bf35-052492ac4808,3.88,129.88
PAY-28217,INV-01291,139,329.6,check,2024-01-03T19:41:00-05:00,completed,3f3fcf67-d35f-4eac-8239-6b4c4a65542c,0.0,329.6
PAY-28218,INV-00258,141,328.98,ach,2024-01-03T09:20:10-05:00,completed,ff1d94b0-dae8-4e15-bf2a-bfd5e40d7afd,1.64,327.34
PAY-28219,INV-00550,221,98.54,credit_card,2024-01-24T08:29:46-05:00,completed,1995d2dd-3ca6-49d9-af6b-8da2070f552e,2.86,95.68
PAY-28220,INV-00469,296,330.95,credit_card,2024-01-28T13:35:39-05:00,completed,039e471a-3ce7-4bea-aa05-f0a83f61f543,9.6,321.35
PAY-28221,INV-00630,167,132.05,ach,2024-01-17T21:30:23-05:00,completed,e9d2c33c-236c-4584-8976-ca75454169f7,0.66,131.39
PAY-28222,INV-00982,018,135.53,check,2024-01-18T12:32:06-05:00,pending,TXN-IACARMFANJ,0.0,135.53
PAY-28223,INV-00548,404,45.43,credit_card,2024-01-02T18:51:38-05:00,completed,c242d26f-d385-47a2-9d31-b1c9b18bc87b,1.32,44.11
PAY-28224,INV-01062,C309,386.94,check,2024-01-24T04:43:12-05:00,completed,7603e8e7-86f2-459e-8c89-18632fbaf107,0.0,386.94
PAY-28225,INV-01207,485,139.97,wire,2024-01-12T10:06:11-05:00,completed,TXN-PFTQGSBRKF,0.14,139.83
PAY-28226,INV-01245,361,49.58,check,2024-01-14T04:39:57-05:00,completed,01278a6b-c2cd-450b-ac20-79d2fa7889af,0.0,49.58
PAY-28227,INV-01100,C441,331.39,wire,2024-01-06T16:39:32-05:00,completed,TXN-OONFWYNSYE,0.33,331.06
PAY-28228,INV-00017,467,41.46,check,2024-01-07T21:11:59-05:00,failed,TXN-GEWXDSDOFJ,0.0,41.46
PAY-28229,INV-00183,078,128.01,check,2024-01-28T23:36:26-05:00,completed,5605771f-2f80-4f7f-bc03-701e81992177,0.0,128.01
PAY-28230,INV-00367,045,85.4,ach,2024-01-21T10:56:10-05:00,completed,18e1c5b6-bd59-4808-92f4-08b68523bfab,0.43,84.97
