invoice_id,customer_id,subscription_id,invoice_date,due_date,amount,currency,status,line_items_count,tax_amount,total_amount,period_start,period_end,created_at
INV-00396,021,SUB-0250,2024-01-01,2024-01-31,0.0,USD,paid,7,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00397,199,SUB-0440,2024-01-01,2024-01-31,157.96,USD,paid,2,10.58,168.54,2024-01-01,2024-01-31,2024-01-01
INV-00398,148,SUB-0271,2024-01-01,2024-01-31,46.16,USD,paid,6,2.94,49.1,2024-01-01,2024-01-31,2024-01-01
INV-00399,034,SUB-0518,2024-01-01,2024-01-31,44.9,USD,paid,2,2.93,47.83,2024-01-01,2024-01-31,2024-01-01
INV-00400,224,SUB-0219,2024-01-01,2024-01-31,48.36,usd,paid,2,0.66,49.02,2024-01-01,2024-01-31,2024-01-01
INV-00401,362,SUB-0816,2024-01-01,2024-01-31,45.29,USD,overdue,7,3.1,48.39,2024-01-01,2024-01-31,2024-01-01
INV-00402,102,SUB-0664,2024-01-01,2024-01-31,139.04,USD,pending,7,4.59,143.63,2024-01-01,2024-01-31,2024-01-01
INV-00403,488,SUB-0012,2024-01-01,2024-01-31,144.87,USD,paid,1,3.54,148.41,2024-01-01,2024-01-31,2024-01-01
INV-00404,253,SUB-0115,2024-01-01,2024-01-31,49.81,USD,paid,7,3.66,53.47,2024-01-01,2024-01-31,2024-01-01
INV-00405,383,SUB-0801,2024-01-01,2024-01-31,0.0,USD,paid,2,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00406,058,SUB-0120,2024-01-01,2024-01-31,417.67,USD,disputed,7,7.07,424.74,2024-01-01,2024-01-31,2024-01-01
INV-00407,181,SUB-0194,2024-01-01,2024-01-31,160.71,USD,disputed,6,6.13,166.84,2024-01-01,2024-01-31,2024-01-01
INV-00408,117,SUB-0148,2024-01-01,2024-01-31,0.0,USD,paid,1,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00409,447,SUB-0048,2024-01-01,2024-01-31,148.47,USD,void,3,12.71,161.18,2024-01-01,2024-01-31,2024-01-01
INV-00410,163,SUB-0066,2024-01-01,2024-01-31,160.0,USD,paid,3,3.56,163.56,2024-01-01,2024-01-31,2024-01-01
INV-00411,090,SUB-0251,2024-01-01,2024-01-31,151.68,USD,pending,2,13.72,165.4,2024-01-01,2024-01-31,2024-01-01
INV-00412,283,SUB-0079,2024-01-01,2024-01-31,136.1,USD,paid,6,13.09,149.19,2024-01-01,2024-01-31,2024-01-01
INV-00413,391,SUB-0112,2024-01-01,2024-01-31,419.44,USD,paid,1,29.22,448.66,2024-01-01,2024-01-31,2024-01-01
INV-00414,248,SUB-0185,2024-01-01,2024-01-31,977.68,USD,pending,3,6.87,984.55,2024-01-01,2024-01-31,2024-01-01
INV-00415,066,SUB-0414,2024-01-01,2024-01-31,159.61,USD,paid,7,9.6,169.21,2024-01-01,2024-01-31,2024-01-01
INV-00416,459,SUB-0324,2024-01-01,2024-01-31,933.82,USD,paid,4,89.69,1023.51,2024-01-01,2024-01-31,2024-01-01
INV-00417,362,SUB-0681,2024-01-01,2024-01-31,49.66,USD,paid,6,3.5,53.16,2024-01-01,2024-01-31,2024-01-01
INV-00418,156,SUB-0526,2024-01-01,2024-01-31,53.2,USD,paid,6,0.84,54.04,2024-01-01,2024-01-31,2024-01-01
INV-00419,475,SUB-0640,2024-01-01,2024-01-31,44.93,USD,pending,4,2.81,47.74,2024-01-01,2024-01-31,2024-01-01
INV-00420,475,SUB-0571,2024-01-01,2024-01-31,47.69,USD,paid,6,2.1,49.79,2024-01-01,2024-01-31,2024-01-01
INV-00421,232,SUB-0073,2024-01-01,2024-01-31,53.4,USD,paid,4,0.41,53.81,2024-01-01,2024-01-31,2024-01-01
INV-00422,412,SUB-0028,2024-01-01,2024-01-31,423.45,USD,paid,2,32.91,456.36,2024-01-01,2024-01-31,2024-01-01
INV-00423,459,SUB-0642,2024-01-01,2024-01-31,151.66,USD,paid,1,10.99,162.65,2024-01-01,2024-01-31,2024-01-01
INV-00424,345,SUB-0587,2024-01-01,2024-01-31,52.99,USD,disputed,3,4.67,57.66,2024-01-01,2024-01-31,2024-01-01
INV-00425,398,SUB-0692,2024-01-01,2024-01-31,148.87,USD,pending,7,10.76,159.63,2024-01-01,2024-01-31,2024-01-01
INV-00426,212,SUB-0777,2024-01-01,2024-01-31,153.29,USD,pending,7,1.67,154.96,2024-01-01,2024-01-31,2024-01-01
INV-00427,486,SUB-0404,2024-01-01,2024-01-31,157.7,USD,pending,1,7.28,164.98,2024-01-01,2024-01-31,2024-01-01
INV-00428,318,SUB-0130,2024-01-01,2024-01-31,50.79,USD,paid,7,2.64,53.43,2024-01-01,2024-01-31,2024-01-01
INV-00429,072,SUB-0528,2024-01-01,2024-01-31,408.58,USD,overdue,7,12.4,420.98,2024-01-01,2024-01-31,2024-01-01
INV-00430,040,SUB-0217,2024-01-01,2024-01-31,428.78,USD,paid,7,6.13,434.91,2024-01-01,2024-01-31,2024-01-01
INV-00431,217,SUB-0633,2024-01-01,2024-01-31,154.54,USD,paid,6,12.9,167.44,2024-01-01,2024-01-31,2024-01-01
INV-00432,402,SUB-0596,2024-01-01,2024-01-31,149.28,USD,paid,7,13.87,163.15,2024-01-01,2024-01-31,2024-01-01
INV-00433,235,SUB-0367,2024-01-01,2024-01-31,46.79,USD,paid,3,0.77,47.56,2024-01-01,2024-01-31,2024-01-01
INV-00434,052,SUB-0258,2024-01-01,2024-01-31,51.71,USD,paid,5,1.33,53.04,2024-01-01,2024-01-31,2024-01-01
INV-00435,480,SUB-0684,2024-01-01,2024-01-31,395.65,USD,overdue,6,24.45,420.1,2024-01-01,2024-01-31,2024-01-01
INV-00436,149,SUB-0419,2024-01-01,2024-01-31,155.18,USD,paid,3,8.05,163.23,2024-01-01,2024-01-31,2024-01-01
INV-00437,119,SUB-0566,2024-01-01,2024-01-31,149.32,USD,paid,2,3.38,152.7,2024-01-01,2024-01-31,2024-01-01
INV-00438,074,SUB-0522,2024-01-01,2024-01-31,368.67,USD,void,4,17.95,386.62,2024-01-01,2024-01-31,2024-01-01
INV-00439,262,SUB-0679,2024-01-01,2024-01-31,141.16,USD,paid,4,2.93,144.09,2024-01-01,2024-01-31,2024-01-01
INV-00440,053,SUB-0516,2024-01-01,2024-01-31,977.21,USD,paid,2,29.96,1007.17,2024-01-01,2024-01-31,2024-01-01
INV-00441,251,SUB-0180,2024-01-01,2024-01-31,51.95,USD,paid,6,1.44,53.39,2024-01-01,2024-01-31,2024-01-01
INV-00442,222,SUB-0800,2024-01-01,2024-01-31,375.19,USD,pending,6,15.91,391.1,2024-01-01,2024-01-31,2024-01-01
INV-00443,009,SUB-0478,2024-01-01,2024-01-31,53.26,USD,void,4,1.79,55.05,2024-01-01,2024-01-31,2024-01-01
INV-00444,255,SUB-0445,2024-01-01,2024-01-31,0.0,USD,paid,7,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00445,444,SUB-0375,2024-01-01,2024-01-31,0.0,USD,paid,7,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00446,404,SUB-0291,2024-01-01,2024-01-31,45.88,USD,pending,3,4.08,49.96,2024-01-01,2024-01-31,2024-01-01
INV-00447,139,SUB-0039,2024-01-01,2024-01-31,436.31,USD,overdue,5,3.84,440.15,2024-01-01,2024-01-31,2024-01-01
INV-00448,394,SUB-0249,2024-01-01,2024-01-31,155.22,USD,overdue,6,1.74,156.96,2024-01-01,2024-01-31,2024-01-01
INV-00449,047,SUB-0581,2024-01-01,2024-01-31,1044.81,USD,paid,1,63.59,1108.4,2024-01-01,2024-01-31,2024-01-01
INV-00450,224,SUB-0186,2024-01-01,2024-01-31,145.66,USD,paid,1,7.31,152.97,2024-01-01,2024-01-31,2024-01-01
INV-00451,415,SUB-0482,2024-01-01,2024-01-31,151.36,USD,paid,1,3.12,154.48,2024-01-01,2024-01-31,2024-01-01
INV-00452,429,SUB-0232,2024-01-01,2024-01-31,367.42,USD,overdue,3,35.19,402.61,2024-01-01,2024-01-31,2024-01-01
INV-00453,040,SUB-0217,2024-01-01,2024-01-31,428.78,USD,void,2,29.65,458.43,2024-01-01,2024-01-31,2024-01-01
INV-00454,117,SUB-0486,2024-01-01,2024-01-31,160.22,USD,paid,1,6.84,167.06,2024-01-01,2024-01-31,2024-01-01
INV-00455,257,SUB-0017,2024-01-01,2024-01-31,51.09,USD,paid,4,3.66,54.75,2024-01-01,2024-01-31,2024-01-01
INV-00456,114,SUB-0078,2024-01-01,2024-01-31,148.89,USD,paid,7,5.33,154.22,2024-01-01,2024-01-31,2024-01-01
INV-00457,409,SUB-0514,2024-01-01,2024-01-31,1045.42,USD,paid,4,65.07,1110.49,2024-01-01,2024-01-31,2024-01-01
INV-00458,428,SUB-0151,2024-01-01,2024-01-31,152.57,USD,overdue,7,12.77,165.34,2024-01-01,2024-01-31,2024-01-01
INV-00459,061,SUB-0819,2024-01-01,2024-01-31,1032.55,USD,paid,2,69.17,1101.72,2024-01-01,2024-01-31,2024-01-01
INV-00460,266,SUB-0507,2024-01-01,2024-01-31,152.81,USD,paid,6,10.2,163.01,2024-01-01,2024-01-31,2024-01-01
INV-00461,399,SUB-0484,2024-01-01,2024-01-31,140.39,USD,paid,6,1.81,142.2,2024-01-01,2024-01-31,2024-01-01
INV-00462,362,SUB-0461,2024-01-01,2024-01-31,429.28,USD,pending,4,21.37,450.65,2024-01-01,2024-01-31,2024-01-01
INV-00463,210,SUB-0732,2024-01-01,2024-01-31,138.15,USD,pending,3,11.34,149.49,2024-01-01,2024-01-31,2024-01-01
INV-00464,159,SUB-0338,2024-01-01,2024-01-31,48.41,USD,paid,5,3.94,52.35,2024-01-01,2024-01-31,2024-01-01
INV-00465,365,SUB-0760,2024-01-01,2024-01-31,378.73,USD,paid,2,19.91,398.64,2024-01-01,2024-01-31,2024-01-01
INV-00466,007,SUB-0410,2024-01-01,2024-01-31,987.44,USD,paid,1,59.45,1046.89,2024-01-01,2024-01-31,2024-01-01
INV-00467,016,SUB-0138,2024-01-01,2024-01-31,52.23,usd,paid,5,3.86,56.09,2024-01-01,2024-01-31,2024-01-01
INV-00468,374,SUB-0512,2024-01-01,2024-01-31,381.68,USD,paid,2,32.41,414.09,2024-01-01,2024-01-31,2024-01-01
INV-00469,296,SUB-0698,2024-01-01,2024-01-31,387.64,USD,paid,7,26.61,414.25,2024-01-01,2024-01-31,2024-01-01
INV-00470,258,SUB-0608,2024-01-01,2024-01-31,49.54,USD,paid,3,3.13,52.67,2024-01-01,2024-01-31,2024-01-01
INV-00471,238,SUB-0076,2024-01-01,2024-01-31,108.8,USD,paid,1,3.13,111.93,2024-01-01,2024-01-31,2024-01-01
INV-00472,481,SUB-0649,2024-01-01,2024-01-31,424.87,USD,pending,1,29.23,454.1,2024-01-01,2024-01-31,2024-01-01
INV-00473,362,SUB-0681,2024-01-01,2024-01-31,49.66,USD,overdue,7,3.83,53.49,2024-01-01,2024-01-31,2024-01-01
INV-00474,481,SUB-0200,2024-01-01,2024-01-31,135.08,USD,overdue,6,7.35,142.43,2024-01-01,2024-01-31,2024-01-01
INV-00475,268,SUB-0648,2024-01-01,2024-01-31,421.97,USD,pending,7,21.38,443.35,2024-01-01,2024-01-31,2024-01-01
INV-00476,073,SUB-0256,2024-01-01,2024-01-31,46.88,USD,paid,7,2.1,48.98,2024-01-01,2024-01-31,2024-01-01
INV-00477,369,SUB-0631,2024-01-01,2024-01-31,135.01,USD,paid,4,1.79,136.8,2024-01-01,2024-01-31,2024-01-01
INV-00478,077,SUB-0390,2024-01-01,2024-01-31,149.33,USD,pending,1,8.27,157.6,2024-01-01,2024-01-31,2024-01-01
INV-00479,424,SUB-0775,2024-01-01,2024-01-31,149.22,USD,overdue,6,10.43,159.65,2024-01-01,2024-01-31,2024-01-01
INV-00480,415,SUB-0553,2024-01-01,2024-01-31,47.75,USD,paid,4,3.66,51.41,2024-01-01,2024-01-31,2024-01-01
INV-00481,467,SUB-0470,2024-01-01,2024-01-31,44.48,USD,paid,5,0.67,45.15,2024-01-01,2024-01-31,2024-01-01
INV-00482,434,SUB-0504,2024-01-01,2024-01-31,151.02,USD,paid,3,6.93,157.95,2024-01-01,2024-01-31,2024-01-01
INV-00483,037,SUB-0659,2024-01-01,2024-01-31,162.48,USD,paid,5,3.04,165.52,2024-01-01,2024-01-31,2024-01-01
INV-00484,117,SUB-0486,2024-01-01,2024-01-31,160.22,USD,paid,1,1.41,161.63,2024-01-01,2024-01-31,2024-01-01
INV-00485,120,SUB-0593,2024-01-01,2024-01-31,438.62,USD,paid,6,18.92,457.54,2024-01-01,2024-01-31,2024-01-01
INV-00486,266,SUB-0507,2024-01-01,2024-01-31,152.81,USD,paid,5,10.06,162.87,2024-01-01,2024-01-31,2024-01-01
INV-00487,462,SUB-0527,2024-01-01,2024-01-31,49.16,USD,paid,7,1.48,50.64,2024-01-01,2024-01-31,2024-01-01
INV-00488,445,SUB-0565,2024-01-01,2024-01-31,1031.55,USD,paid,6,17.98,1049.53,2024-01-01,2024-01-31,2024-01-01
INV-00489,159,SUB-0338,2024-01-01,2024-01-31,48.41,USD,pending,5,0.3,48.71,2024-01-01,2024-01-31,2024-01-01
INV-00490,194,SUB-0094,2024-01-01,2024-01-31,47.68,USD,paid,2,4.24,51.92,2024-01-01,2024-01-31,2024-01-01
INV-00491,389,SUB-0402,2024-01-01,2024-01-31,44.11,USD,paid,7,3.8,47.91,2024-01-01,2024-01-31,2024-01-01
INV-00492,065,SUB-0074,2024-01-01,2024-01-31,48.86,USD,disputed,1,0.29,49.15,2024-01-01,2024-01-31,2024-01-01
INV-00493,452,SUB-0592,2024-01-01,2024-01-31,434.99,USD,paid,2,23.3,458.29,2024-01-01,2024-01-31,2024-01-01
INV-00494,420,SUB-0019,2024-01-01,2024-01-31,50.11,US Dollars,paid,7,1.53,51.64,2024-01-01,2024-01-31,2024-01-01
INV-00495,219,SUB-0140,2024-01-01,2024-01-31,421.46,USD,paid,3,29.46,450.92,2024-01-01,2024-01-31,2024-01-01
INV-00496,460,SUB-0669,2024-01-01,2024-01-31,104.15,USD,pending,6,9.2,113.35,2024-01-01,2024-01-31,2024-01-01
INV-00497,333,SUB-0108,2024-01-01,2024-01-31,417.01,USD,paid,1,41.32,458.33,2024-01-01,2024-01-31,2024-01-01
INV-00498,429,SUB-0610,2024-01-01,2024-01-31,154.94,USD,disputed,7,11.14,166.08,2024-01-01,2024-01-31,2024-01-01
INV-00499,369,SUB-0377,2024-01-01,2024-01-31,143.94,USD,paid,1,6.78,150.72,2024-01-01,2024-01-31,2024-01-01
INV-00500,138,SUB-0505,2024-01-01,2024-01-31,985.19,USD,paid,6,66.58,1051.77,2024-01-01,2024-01-31,2024-01-01
INV-00501,480,SUB-0274,2024-01-01,2024-01-31,365.44,USD,paid,7,31.32,396.76,2024-01-01,2024-01-31,2024-01-01
INV-00502,262,SUB-0679,2024-01-01,2024-01-31,141.16,USD,overdue,4,7.18,148.34,2024-01-01,2024-01-31,2024-01-01
INV-00503,091,SUB-0469,2024-01-01,2024-01-31,0.0,USD,paid,7,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00504,425,SUB-0650,2024-01-01,2024-01-31,46.08,USD,pending,6,2.51,48.59,2024-01-01,2024-01-31,2024-01-01
INV-00505,232,SUB-0231,2024-01-01,2024-01-31,990.59,USD,paid,6,69.32,1059.91,2024-01-01,2024-01-31,2024-01-01
INV-00506,342,SUB-0098,2024-01-01,2024-01-31,156.39,USD,paid,2,10.16,166.55,2024-01-01,2024-01-31,2024-01-01
INV-00507,021,SUB-0250,2024-01-01,2024-01-31,0.0,USD,paid,5,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00508,299,SUB-0665,2024-01-01,2024-01-31,92.97,USD,paid,7,0.3,93.27,2024-01-01,2024-01-31,2024-01-01
INV-00509,405,SUB-0227,2024-01-01,2024-01-31,377.66,USD,paid,5,17.75,395.41,2024-01-01,2024-01-31,2024-01-01
INV-00510,059,SUB-0726,2024-01-01,2024-01-31,163.25,USD,paid,3,1.46,164.71,2024-01-01,2024-01-31,2024-01-01
INV-00511,031,SUB-0619,2024-01-01,2024-01-31,0.0,USD,void,6,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00512,403,SUB-0092,2024-01-01,2024-01-31,146.57,USD,paid,7,14.14,160.71,2024-01-01,2024-01-31,2024-01-01
INV-00513,470,SUB-0319,2024-01-01,2024-01-31,136.97,USD,paid,4,10.64,147.61,2024-01-01,2024-01-31,2024-01-01
INV-00514,048,SUB-0674,2024-01-01,2024-01-31,931.75,USD,paid,6,6.57,938.32,2024-01-01,2024-01-31,2024-01-01
INV-00515,151,SUB-0442,2024-01-01,2024-01-31,385.28,USD,paid,7,24.08,409.36,2024-01-01,2024-01-31,2024-01-01
INV-00516,380,SUB-0051,2024-01-01,2024-01-31,0.0,USD,paid,6,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00517,351,SUB-0086,2024-01-01,2024-01-31,136.08,USD,paid,4,0.47,136.55,2024-01-01,2024-01-31,2024-01-01
INV-00518,137,SUB-0216,2024-01-01,2024-01-31,417.44,USD,overdue,4,17.07,434.51,2024-01-01,2024-01-31,2024-01-01
INV-00519,118,SUB-0637,2024-01-01,2024-01-31,50.96,USD,pending,5,1.42,52.38,2024-01-01,2024-01-31,2024-01-01
INV-00520,269,SUB-0561,2024-01-01,2024-01-31,135.38,USD,paid,5,12.2,147.58,2024-01-01,2024-01-31,2024-01-01
INV-00521,089,SUB-0230,2024-01-01,2024-01-31,411.84,USD,paid,2,36.61,448.45,2024-01-01,2024-01-31,2024-01-01
INV-00522,210,SUB-0275,2024-01-01,2024-01-31,160.6,USD,paid,7,4.27,164.87,2024-01-01,2024-01-31,2024-01-01
INV-00523,141,SUB-0152,2024-01-01,2024-01-31,53.18,USD,paid,7,2.72,55.9,2024-01-01,2024-01-31,2024-01-01
INV-00524,067,SUB-0670,2024-01-01,2024-01-31,147.19,USD,paid,6,8.3,155.49,2024-01-01,2024-01-31,2024-01-01
INV-00525,184,SUB-0393,2024-01-01,2024-01-31,50.56,USD,paid,3,3.57,54.13,2024-01-01,2024-01-31,2024-01-01
INV-00526,123,SUB-0119,2024-01-01,2024-01-31,0.0,USD,overdue,1,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00527,316,SUB-0192,2024-01-01,2024-01-31,144.69,USD,overdue,2,2.46,147.15,2024-01-01,2024-01-31,2024-01-01
INV-00528,131,SUB-0211,2024-01-01,2024-01-31,145.59,USD,overdue,2,11.81,157.4,2024-01-01,2024-01-31,2024-01-01
INV-00529,385,SUB-0320,2024-01-01,2024-01-31,1019.81,USD,paid,6,54.48,1074.29,2024-01-01,2024-01-31,2024-01-01
INV-00530,325,SUB-0244,2024-01-01,2024-01-31,53.87,USD,pending,3,3.47,57.34,2024-01-01,2024-01-31,2024-01-01
INV-00531,388,SUB-0734,2024-01-01,2024-01-31,410.06,USD,paid,4,37.64,447.7,2024-01-01,2024-01-31,2024-01-01
INV-00532,287,SUB-0708,2024-01-01,2024-01-31,100.01,USD,paid,5,8.29,108.3,2024-01-01,2024-01-31,2024-01-01
INV-00533,349,SUB-0175,2024-01-01,2024-01-31,390.74,USD,paid,3,26.15,416.89,2024-01-01,2024-01-31,2024-01-01
INV-00534,217,SUB-0473,2024-01-01,2024-01-31,106.59,USD,paid,7,7.77,114.36,2024-01-01,2024-01-31,2024-01-01
INV-00535,262,SUB-0712,2024-01-01,2024-01-31,144.69,USD,disputed,1,14.17,158.86,2024-01-01,2024-01-31,2024-01-01
INV-00536,394,SUB-0016,2024-01-01,2024-01-31,53.28,USD,paid,7,0.07,53.35,2024-01-01,2024-01-31,2024-01-01
INV-00537,500,SUB-0401,2024-01-01,2024-01-31,385.28,USD,overdue,7,8.87,394.15,2024-01-01,2024-01-31,2024-01-01
INV-00538,045,SUB-0001,2024-01-01,2024-01-31,89.42,USD,paid,7,1.93,91.35,2024-01-01,2024-01-31,2024-01-01
INV-00539,343,SUB-0808,2024-01-01,2024-01-31,47.66,USD,paid,4,2.0,49.66,2024-01-01,2024-01-31,2024-01-01
INV-00540,496,SUB-0347,2024-01-01,2024-01-31,44.8,USD,pending,5,1.08,45.88,2024-01-01,2024-01-31,2024-01-01
INV-00541,415,SUB-0334,2024-01-01,2024-01-31,134.49,USD,paid,1,12.52,147.01,2024-01-01,2024-01-31,2024-01-01
INV-00542,117,SUB-0486,2024-01-01,2024-01-31,160.22,USD,paid,4,8.49,168.71,2024-01-01,2024-01-31,2024-01-01
INV-00543,397,SUB-0261,2024-01-01,2024-01-31,45.09,USD,paid,1,4.5,49.59,2024-01-01,2024-01-31,2024-01-01
INV-00544,136,SUB-0744,2024-01-01,2024-01-31,367.67,USD,paid,3,27.74,395.41,2024-01-01,2024-01-31,2024-01-01
INV-00545,181,SUB-0194,2024-01-01,2024-01-31,160.71,USD,paid,3,11.06,171.77,2024-01-01,2024-01-31,2024-01-01
INV-00546,492,SUB-0141,2024-01-01,2024-01-31,1000.44,USD,overdue,3,30.42,1030.86,2024-01-01,2024-01-31,2024-01-01
INV-00547,174,SUB-0139,2024-01-01,2024-01-31,50.87,USD,paid,2,2.85,53.72,2024-01-01,2024-01-31,2024-01-01
INV-00548,404,SUB-0291,2024-01-01,2024-01-31,45.88,USD,paid,6,2.31,48.19,2024-01-01,2024-01-31,2024-01-01
INV-00549,370,SUB-0603,2024-01-01,2024-01-31,44.8,USD,paid,2,3.81,48.61,2024-01-01,2024-01-31,2024-01-01
INV-00550,221,SUB-0285,2024-01-01,2024-01-31,108.41,USD,paid,6,5.33,113.74,2024-01-01,2024-01-31,2024-01-01
INV-00551,384,SUB-0423,2024-01-01,2024-01-31,49.06,USD,paid,6,2.55,51.61,2024-01-01,2024-01-31,2024-01-01
INV-00552,105,SUB-0735,2024-01-01,2024-01-31,1068.82,USD,paid,1,63.55,1132.37,2024-01-01,2024-01-31,2024-01-01
INV-00553,251,SUB-0021,2024-01-01,2024-01-31,142.26,USD,paid,4,8.82,151.08,2024-01-01,2024-01-31,2024-01-01
INV-00554,071,SUB-0462,2024-01-01,2024-01-31,430.12,USD,pending,7,41.12,471.24,2024-01-01,2024-01-31,2024-01-01
INV-00555,125,SUB-0568,2024-01-01,2024-01-31,52.4,USD,paid,3,3.98,56.38,2024-01-01,2024-01-31,2024-01-01
INV-00556,120,SUB-0189,2024-01-01,2024-01-31,45.47,USD,pending,7,3.88,49.35,2024-01-01,2024-01-31,2024-01-01
INV-00557,466,SUB-0722,2024-01-01,2024-01-31,51.85,USD,pending,7,4.76,56.61,2024-01-01,2024-01-31,2024-01-01
INV-00558,413,SUB-0524,2024-01-01,2024-01-31,155.48,USD,paid,2,11.26,166.74,2024-01-01,2024-01-31,2024-01-01
INV-00559,034,SUB-0387,2024-01-01,2024-01-31,425.69,USD,paid,7,5.17,430.86,2024-01-01,2024-01-31,2024-01-01
INV-00560,401,SUB-0591,2024-01-01,2024-01-31,159.88,USD,paid,4,12.28,172.16,2024-01-01,2024-01-31,2024-01-01
INV-00561,299,SUB-0665,2024-01-01,2024-01-31,92.97,USD,paid,1,8.88,101.85,2024-01-01,2024-01-31,2024-01-01
INV-00562,278,SUB-0456,2024-01-01,2024-01-31,142.34,USD,paid,5,1.3,143.64,2024-01-01,2024-01-31,2024-01-01
INV-00563,447,SUB-0048,2024-01-01,2024-01-31,148.47,USD,paid,5,2.36,150.83,2024-01-01,2024-01-31,2024-01-01
INV-00564,394,SUB-0016,2024-01-01,2024-01-31,53.28,USD,paid,1,0.75,54.03,2024-01-01,2024-01-31,2024-01-01
INV-00565,332,SUB-0237,2024-01-01,2024-01-31,134.13,USD,paid,3,12.2,146.33,2024-01-01,2024-01-31,2024-01-01
INV-00566,058,SUB-0365,2024-01-01,2024-01-31,1068.31,USD,paid,5,61.62,1129.93,2024-01-01,2024-01-31,2024-01-01
INV-00567,450,SUB-0740,2024-01-01,2024-01-31,135.26,USD,paid,2,1.6,136.86,2024-01-01,2024-01-31,2024-01-01
INV-00568,455,SUB-0202,2024-01-01,2024-01-31,-414.83,USD,paid,4,0.0,-414.83,2024-01-01,2024-01-31,2024-01-01
INV-00569,138,SUB-0505,2024-01-01,2024-01-31,985.19,USD,overdue,3,75.15,1060.34,2024-01-01,2024-01-31,2024-01-01
INV-00570,291,SUB-0266,2024-01-01,2024-01-31,428.93,USD,pending,6,28.99,457.92,2024-01-01,2024-01-31,2024-01-01
INV-00571,210,SUB-0732,2024-01-01,2024-01-31,138.15,USD,paid,5,10.79,148.94,2024-01-01,2024-01-31,2024-01-01
INV-00572,328,SUB-0123,2024-01-01,2024-01-31,45.5,USD,paid,4,2.07,47.57,2024-01-01,2024-01-31,2024-01-01
INV-00573,241,SUB-0644,2024-01-01,2024-01-31,134.46,USD,pending,6,3.15,137.61,2024-01-01,2024-01-31,2024-01-01
INV-00574,141,SUB-0314,2024-01-01,2024-01-31,1070.62,USD,paid,4,87.54,1158.16,2024-01-01,2024-01-31,2024-01-01
INV-00575,034,SUB-0518,2024-01-01,2024-01-31,44.9,USD,paid,3,1.18,46.08,2024-01-01,2024-01-31,2024-01-01
INV-00576,150,SUB-0263,2024-01-01,2024-01-31,45.9,USD,paid,7,1.51,47.41,2024-01-01,2024-01-31,2024-01-01
INV-00577,048,SUB-0700,2024-01-01,2024-01-31,50.16,USD,paid,2,4.37,54.53,2024-01-01,2024-01-31,2024-01-01
INV-00578,342,SUB-0060,2024-01-01,2024-01-31,151.61,USD,paid,7,9.44,161.05,2024-01-01,2024-01-31,2024-01-01
INV-00579,304,SUB-0490,2024-01-01,2024-01-31,143.84,USD,paid,7,3.95,147.79,2024-01-01,2024-01-31,2024-01-01
INV-00580,068,SUB-0604,2024-01-01,2024-01-31,46.85,USD,pending,4,1.39,48.24,2024-01-01,2024-01-31,2024-01-01
INV-00581,351,SUB-0043,2024-01-01,2024-01-31,424.21,USD,paid,7,10.54,434.75,2024-01-01,2024-01-31,2024-01-01
INV-00582,304,SUB-0193,2024-01-01,2024-01-31,51.79,USD,paid,7,3.05,54.84,2024-01-01,2024-01-31,2024-01-01
INV-00583,335,SUB-0080,2024-01-01,2024-01-31,163.48,USD,paid,4,1.64,165.12,2024-01-01,2024-01-31,2024-01-01
INV-00584,484,SUB-0609,2024-01-01,2024-01-31,411.29,USD,void,4,23.08,434.37,2024-01-01,2024-01-31,2024-01-01
INV-00585,361,SUB-0697,2024-01-01,2024-01-31,52.43,USD,paid,2,4.25,56.68,2024-01-01,2024-01-31,2024-01-01
INV-00586,278,SUB-0456,2024-01-01,2024-01-31,142.34,USD,pending,6,8.74,151.08,2024-01-01,2024-01-31,2024-01-01
INV-00587,316,SUB-0192,2024-01-01,2024-01-31,144.69,USD,paid,4,10.39,155.08,2024-01-01,2024-01-31,2024-01-01
INV-00588,267,SUB-0747,2024-01-01,2024-01-31,428.92,USD,paid,7,32.08,461.0,2024-01-01,2024-01-31,2024-01-01
INV-00589,197,SUB-0552,2024-01-01,2024-01-31,48.42,USD,paid,6,1.07,49.49,2024-01-01,2024-01-31,2024-01-01
INV-00590,136,SUB-0779,2024-01-01,2024-01-31,44.9,USD,paid,3,1.97,46.87,2024-01-01,2024-01-31,2024-01-01
INV-00591,074,SUB-0522,2024-01-01,2024-01-31,368.67,USD,paid,5,30.17,398.84,2024-01-01,2024-01-31,2024-01-01
INV-00592,012,SUB-0272,2024-01-01,2024-01-31,151.8,USD,paid,2,8.45,160.25,2024-01-01,2024-01-31,2024-01-01
INV-00593,482,SUB-0503,2024-01-01,2024-01-31,0.0,USD,pending,4,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
